"item_nr","condition","match_null","string","Zipf.SUBTLEX_UK","PoS.SUBTLEX_UK","Length","AoA.Kuperman","CNC.Brysbaert"
2241,"Concrete","A2","atrium",2.721041591,"noun",6,12,4.72
2242,"Abstract","A1","modernism",3.093675735,"noun",9,13.68,2.12
2242,"Concrete","A1","crumpet",2.848024071,"noun",7,11.85,4.81
2243,"Abstract","A2","fruition",3.13030463,"noun",8,12.12,1.82
2243,"Concrete","A2","musket",2.938773775,"noun",6,10.17,4.67
2244,"Abstract","A1","accompaniment",3.091935073,"noun",13,11.18,2.26
2244,"Concrete","A1","windsurfing",2.888860325,"noun",11,11.33,4.12
2245,"Abstract","A2","duplicity",2.239803771,"noun",9,12.42,2.12
2245,"Concrete","A2","fishnet",2.26393745,"noun",7,10.55,4.72
2246,"Abstract","A1","reoccurrence",1.649978236,"noun",12,11.44,2.1
2246,"Concrete","A1","infantryman",1.871826985,"noun",11,10.44,4.36
2247,"Abstract","A1","precedent",3.414237415,"noun",9,10.53,1.63
2247,"Concrete","A1","fairway",3.199526409,"noun",7,10.72,4.21
2248,"Abstract","A2","purification",2.5019157,"noun",12,10.89,2.31
2248,"Concrete","A2","guesthouse",2.721041591,"noun",10,9.26,4.53
2249,"Abstract","A2","interplay",2.686961802,"noun",9,11.25,2
2249,"Concrete","A2","pillbox",2.495076276,"noun",7,9.3,4.96
2250,"Abstract","A1","divination",2.017955021,"noun",10,12.23,1.85
2250,"Concrete","A1","longboat",2.200885705,"noun",8,11.27,4.6
2251,"Abstract","A1","convergence",2.774916972,"noun",11,11.61,2.2
2251,"Concrete","A1","marshland",2.721041591,"noun",9,10.5,4.28
2252,"Abstract","A2","semantics",2.34894824,"noun",9,13.53,1.7
2252,"Concrete","A2","brawler",2.057463562,"noun",7,11.78,4.04
2253,"Abstract","A1","vestige",2.214249666,"noun",7,13.27,2.28
2253,"Concrete","A1","windsurf",1.974489327,"noun",8,11.42,4.04
2254,"Abstract","A1","consolation",3.651904157,"noun",11,12.05,2.14
2254,"Concrete","A1","manuscript",3.37607124,"noun",10,12.12,4.57
2255,"Abstract","A1","alliteration",2.286800333,"noun",12,13.86,2.25
2255,"Concrete","A1","radiologist",2.394705731,"noun",11,12.83,4.52
2256,"Abstract","A1","speculation",3.92000974,"noun",11,12.57,2.15
2256,"Concrete","A1","limestone",3.620015012,"noun",9,12,4.59
2257,"Abstract","A2","emphasis",3.87900557,"noun",8,10.72,2.12
2257,"Concrete","A2","bunker",3.630234177,"noun",6,9.5,4.79
2258,"Abstract","A1","fraternity",3.005365894,"noun",10,12.95,2.46
2258,"Concrete","A1","processor",3.238561153,"noun",9,12.58,4
2259,"Abstract","A2","crudeness",1.473886977,"noun",9,11.37,1.85
2259,"Concrete","A2","buckshot",1.737128411,"noun",8,9.6,4.78
2260,"Abstract","A1","protocol",3.51396162,"noun",8,13.83,1.97
2260,"Concrete","A1","tarmac",3.47820835,"noun",6,13.35,4.8
2261,"Abstract","A1","recurrence",2.451610582,"noun",10,11.79,2
2261,"Concrete","A1","yachtsman",2.286800333,"noun",9,11.06,4.35
2262,"Abstract","A1","supposition",2.318985017,"noun",11,12.23,1.77
2262,"Concrete","A1","wolfhound",2.057463562,"noun",9,11.71,4.8
2263,"Abstract","A1","inadequacy",2.214249666,"noun",10,12.68,1.7
2263,"Concrete","A1","clinician",2.451610582,"noun",9,13.35,4.12
2264,"Abstract","A1","persistence",3.24227839,"noun",11,10.28,2.21
2264,"Concrete","A1","bloodstream",3.030189477,"noun",11,9.05,4.04
2265,"Abstract","A1","abide",3.453131755,"verb",5,9.5,1.68
2265,"Concrete","A1","sap",3.403305902,"verb",3,7.53,4.37
2266,"Abstract","A2","annulment",2.227214643,"noun",9,12.37,2.25
2266,"Concrete","A2","acetone",2.18709742,"noun",7,14.05,4.42
2267,"Abstract","A1","paradigm",2.645125733,"noun",8,16.6,1.73
2267,"Concrete","A1","cervix",2.546994075,"noun",6,14.67,4.62
2268,"Abstract","A2","prominence",3.1189816,"noun",10,12.61,2
2268,"Concrete","A2","assassin",3.21556372,"noun",8,11.28,4.43
2269,"Abstract","A2","intention",4.126455614,"noun",9,9.42,1.7
2269,"Concrete","A2","butcher",4.046565,"noun",7,7.9,4.65
2270,"Abstract","A1","await",3.765033738,"verb",5,9,1.54
2270,"Concrete","A1","bog",3.757188205,"verb",3,9.37,4.08
2271,"Abstract","A2","suspicion",4.077031349,"noun",9,10.21,1.62
2271,"Concrete","A2","resident",3.955807114,"noun",8,8.47,4.03
2272,"Abstract","A2","termination",2.985770338,"noun",11,11.5,2.47
2272,"Concrete","A2","bricklayer",2.946155729,"noun",10,9.5,4.42
2273,"Abstract","A1","reevaluation",1.598825713,"noun",12,12.17,2.07
2273,"Concrete","A1","steakhouse",1.841863762,"noun",10,10.53,4.79
2274,"Abstract","A1","editorship",1.899855709,"noun",10,12.47,2.14
2274,"Concrete","A1","huntress",2.093675735,"noun",8,12.06,4.12
2275,"Abstract","A2","development",4.709078631,"noun",11,8.63,2.41
2275,"Concrete","A2","landscape",4.620893053,"noun",9,9.89,4.34
2276,"Abstract","A2","libel",3.296708622,"noun",5,14.12,2.21
2276,"Concrete","A2","pimp",3.091935073,"noun",4,12.78,4.18
2277,"Abstract","A1","leniency",2.358493558,"noun",8,12.22,1.71
2277,"Concrete","A1","midriff",2.214249666,"noun",7,11.53,4.23
2278,"Abstract","A2","repute",2.564967446,"noun",6,12.38,1.76
2278,"Concrete","A2","nomad",2.540833766,"noun",5,11.12,4.1
2279,"Abstract","A1","deficiency",2.874712673,"noun",10,12.33,2.07
2279,"Concrete","A1","insignia",2.752640578,"noun",8,11.94,4.27
2280,"Abstract","A2","humanities",2.540833766,"noun",10,12,1.85
2280,"Concrete","A2","landmass",2.339188403,"noun",8,10,4.21
2281,"Abstract","A1","consultation",4.279274545,"noun",12,9.79,2.19
2281,"Concrete","A1","certificate",4.071216441,"noun",11,8.42,4.59
2282,"Abstract","A1","comprehension",2.640218398,"noun",13,10.05,1.78
2282,"Concrete","A1","bullfighting",2.593362817,"noun",12,9.32,4.52
2283,"Abstract","A1","lyricism",1.996765722,"noun",8,12.8,2.25
2283,"Concrete","A1","corsage",2.18709742,"noun",7,11.47,4.38
2284,"Abstract","A1","indebtedness",2.286800333,"noun",12,12.4,1.93
2284,"Concrete","A1","expressway",2.239803771,"noun",10,10.74,4.03
2285,"Abstract","A1","nationalism",3.297795718,"noun",11,12.39,1.78
2285,"Concrete","A1","labyrinth",3.074133627,"noun",9,10.53,4.22
2286,"Abstract","A2","gain",4.337209837,"verb",4,7.11,2.24
2286,"Concrete","A2","bake",4.220910154,"verb",4,5.5,4.21
2287,"Abstract","A2","tragedy",4.258860687,"noun",7,10.21,2.07
2287,"Concrete","A2","ivory",4.058406656,"noun",5,9.39,4.76
2288,"Abstract","A1","incidence",2.860088582,"noun",9,12.17,2.2
2288,"Concrete","A1","ironworks",2.625154652,"noun",9,12.23,4.17
2289,"Abstract","A1","spontaneity",2.68250746,"noun",11,12.95,1.7
2289,"Concrete","A1","metronome",2.5019157,"noun",9,11.06,4.27
2290,"Abstract","A2","sexism",2.969893575,"noun",6,13.63,1.61
2290,"Concrete","A2","lentil",2.848024071,"noun",6,13.06,4.48
2291,"Abstract","A2","coyness",1.649978236,"noun",7,11.07,2.04
2291,"Concrete","A2","earphone",1.649978236,"noun",8,9.45,4.74
2292,"Abstract","A1","miscalculation",2.515279662,"noun",14,9.83,2.31
2292,"Concrete","A1","brontosaurus",2.286800333,"noun",12,8.17,4.52
2293,"Abstract","A2","association",4.377338725,"name",11,10.76,2.3
2293,"Concrete","A2","inspector",4.175023043,"name",9,8.84,4.62
2294,"Abstract","A1","descriptor",1.172856981,"noun",10,11.22,2.05
2294,"Concrete","A1","townsman",1.172856981,"noun",8,9.32,4
2295,"Abstract","A2","culmination",3.276660702,"noun",11,12.11,1.96
2295,"Concrete","A2","geologist",3.03219546,"noun",9,10.47,4.41
2296,"Abstract","A1","repertoire",3.403305902,"noun",10,14.2,2.41
2296,"Concrete","A1","cappuccino",3.174302222,"noun",10,12.42,4.79
2297,"Abstract","A1","materialism",2.521810529,"noun",11,11.68,1.7
2297,"Concrete","A1","waterwheel",2.451610582,"noun",10,9.89,4.43
2298,"Abstract","A2","feedback",3.832456293,"noun",8,10.7,2.48
2298,"Concrete","A2","coroner",3.726335448,"noun",7,11.39,4.34
2299,"Abstract","A1","necrophilia",1.926184648,"noun",11,15,2.44
2299,"Concrete","A1","paralegal",2.110709074,"noun",9,15.11,4.33
2300,"Abstract","A1","radicalism",2.640218398,"noun",10,14.41,1.56
2300,"Concrete","A1","plutonium",2.721041591,"noun",9,13.68,4.3
2301,"Abstract","A2","journalism",3.814000452,"noun",10,10.35,2.37
2301,"Concrete","A2","warehouse",3.796450813,"noun",9,8.58,4.69
2302,"Abstract","A2","resentment",3.341157996,"noun",10,11.53,1.78
2302,"Concrete","A2","landline",3.138215495,"noun",8,10.14,4.5
2303,"Abstract","A2","servitude",2.428129486,"noun",9,11.71,2.32
2303,"Concrete","A2","waterline",2.540833766,"noun",9,10.4,4.4
2304,"Abstract","A1","outspokenness",1.473886977,"noun",13,10.58,2.48
2304,"Concrete","A1","parenthesis",1.394705731,"noun",11,9.39,4.78
2305,"Abstract","A1","rue",3.138215495,"name",3,11.98,2.19
2305,"Concrete","A1","dyke",3.367833584,"name",4,13.67,4.24
2306,"Abstract","A2","extinction",3.582790104,"noun",10,8.89,2.43
2306,"Concrete","A2","radiator",3.398166263,"noun",8,8.53,4.78
2307,"Abstract","A1","totality",2.708572951,"noun",8,12,1.92
2307,"Concrete","A1","cobalt",2.921045008,"noun",6,13.47,4.46
2308,"Abstract","A2","desertion",2.451610582,"noun",9,12.33,1.93
2308,"Concrete","A2","cellmate",2.376976964,"noun",8,10.75,4.54
2309,"Abstract","A2","instinct",4.006853569,"noun",8,10.65,2
2309,"Concrete","A2","badger",3.97288634,"noun",6,8.74,4.37
2310,"Abstract","A1","probability",3.294526233,"noun",11,11,1.65
2310,"Concrete","A1","potassium",3.21556372,"noun",9,11.89,4.23
2311,"Abstract","A2","fetish",2.841863762,"noun",6,13.44,2.48
2311,"Concrete","A2","silt",3.017955021,"noun",4,11.75,4.71
2312,"Abstract","A1","trendiness",1.172856981,"noun",10,12.11,1.92
2312,"Concrete","A1","snowbird",1.394705731,"noun",8,10.12,4.67
2313,"Abstract","A1","disclosure",3.25683711,"noun",10,12.44,2.18
2313,"Concrete","A1","magnesium",3.03219546,"noun",9,11.72,4.07
2314,"Abstract","A1","workability",1.297795718,"noun",11,11.11,1.93
2314,"Concrete","A1","sparkplug",1.297795718,"noun",9,9.58,4.92
2315,"Abstract","A2","hideousness",1.899855709,"noun",11,11.32,1.76
2315,"Concrete","A2","stockroom",2.18709742,"noun",9,10.42,4.61
2316,"Abstract","A1","inference",2.508649083,"noun",9,13.32,1.65
2316,"Concrete","A1","centrifuge",2.403305902,"noun",10,15.17,4.38
2317,"Abstract","A2","issue",5.182392858,"noun",5,8.6,2.37
2317,"Concrete","A2","film",5.263902236,"noun",4,6.95,4.71
2318,"Abstract","A1","decadence",2.725119504,"noun",9,12.17,2.22
2318,"Concrete","A1","vertebra",2.604220745,"noun",8,10.74,4.45
2319,"Abstract","A1","barbarism",2.214249666,"noun",9,11.61,2.41
2319,"Concrete","A1","marionette",2.239803771,"noun",10,9.89,4.63
2320,"Abstract","A1","convenience",3.533324164,"noun",11,10.17,2.04
2320,"Concrete","A1","residence",3.810013023,"noun",9,9.11,4.34
2321,"Abstract","A1","monogamy",2.239803771,"noun",8,13.06,1.7
2321,"Concrete","A1","hacksaw",2.286800333,"noun",7,11.53,4.96
2322,"Abstract","A2","immunity",3.153617623,"noun",8,12.26,2.07
2322,"Concrete","A2","jester",3.139780522,"noun",6,10.28,4.64
2323,"Abstract","A1","autocracy",2.308519583,"noun",9,13.29,2.23
2323,"Concrete","A1","blowjob",2.214249666,"noun",7,11.83,4.33
2324,"Abstract","A2","prime",5.201617959,"name",5,8.83,2.48
2324,"Concrete","A2","jack",5.016193595,"name",4,6.96,4.3
2325,"Abstract","A1","equitable",3.098856247,"name",9,13.84,1.88
2325,"Concrete","A1","chateau",3.228490105,"name",7,13.22,4.39
2326,"Abstract","A1","psychology",3.649012063,"noun",10,11.72,2.31
2326,"Concrete","A1","commentator",3.643659346,"noun",11,10.84,4.15
2327,"Abstract","A2","riddance",2.813007022,"noun",8,12.72,1.82
2327,"Concrete","A2","grandstand",3.077752769,"noun",10,10.83,4.03
2328,"Abstract","A2","scatterbrain",1.695735726,"noun",12,10.16,2
2328,"Concrete","A2","smokestack",1.871826985,"noun",10,8.94,4.73
2329,"Abstract","A2","pleasantness",1.473886977,"noun",12,8.44,2
2329,"Concrete","A2","windbreaker",1.695735726,"noun",11,6.79,4.12
2330,"Abstract","A2","criticism",4.210814401,"noun",9,10.2,2.07
2330,"Concrete","A2","currency",4.19030771,"noun",8,9.21,4.25
2331,"Abstract","A1","hateful",2.712769065,"adjective",7,6.42,2.07
2331,"Concrete","A1","mitten",2.428129486,"adjective",6,4.72,4.89
2332,"Abstract","A2","beastliness",1.695735726,"noun",11,11.94,2.15
2332,"Concrete","A2","headphone",1.871826985,"noun",9,10.16,4.93
2333,"Abstract","A1","arbitration",2.587830329,"noun",11,14.25,2
2333,"Concrete","A1","statuette",2.614813819,"noun",9,13.62,4.54
2334,"Abstract","A2","imagine",5.072403912,"verb",7,6.06,1.53
2334,"Concrete","A2","fight",5.04071714,"verb",5,5.47,4.2
2335,"Abstract","A2","aptitude",2.609549579,"noun",8,12.39,1.54
2335,"Concrete","A2","winery",2.41173907,"noun",6,10.78,4.35
2336,"Abstract","A1","governance",3.567308662,"noun",10,12,2.11
2336,"Concrete","A1","infantry",3.425710012,"noun",8,12.26,4
2337,"Abstract","A1","imperialist",2.508649083,"noun",11,12.61,2.36
2337,"Concrete","A1","lubricant",2.488127416,"noun",9,11.11,4.52
2338,"Abstract","A1","verification",2.782095557,"noun",12,11.28,2.45
2338,"Concrete","A1","backgammon",2.645125733,"noun",10,10,4.47
2339,"Abstract","A2","syndrome",3.721041591,"noun",8,11.72,2.48
2339,"Concrete","A2","pelvis",3.525039499,"noun",6,9.95,4.93
2340,"Abstract","A1","daintiness",1.540833766,"noun",10,10.94,1.92
2340,"Concrete","A1","horsewhip",1.649978236,"noun",9,10,4.37
2341,"Abstract","A2","unwillingness",2.428129486,"noun",13,9.47,1.8
2341,"Concrete","A2","honeysuckle",2.614813819,"noun",11,8.26,4.48
2342,"Abstract","A2","detriment",2.938773775,"noun",9,13.41,1.77
2342,"Concrete","A2","upholstery",2.902561602,"noun",10,12.65,4.65
2343,"Abstract","A1","perfectionism",2.200885705,"noun",13,11.61,2.1
2343,"Concrete","A1","pterodactyl",2.367833584,"noun",11,10.33,4.2
2344,"Abstract","A2","innermost",2.620015012,"noun",9,12.22,1.93
2344,"Concrete","A2","freeway",2.832456293,"noun",7,10.32,4.7
2345,"Abstract","A2","vitality",3.011706072,"noun",8,12.94,1.78
2345,"Concrete","A2","airbag",2.778521097,"noun",6,12.26,4.81
2346,"Abstract","A2","sternness",1.172856981,"noun",9,10.42,2.11
2346,"Concrete","A2","fisheye",1.172856981,"noun",7,8.78,4.07
2347,"Abstract","A1","simplicity",3.540833766,"noun",10,9.89,1.96
2347,"Concrete","A1","spokesman",3.811013318,"noun",9,9.05,4.11
2348,"Abstract","A1","subtlety",2.91321967,"noun",8,12.53,1.54
2348,"Concrete","A1","browser",2.822840525,"noun",7,14,4.26
2349,"Abstract","A2","homelessness",3.318985017,"noun",12,8.89,2.33
2349,"Concrete","A2","freshwater",3.285685328,"noun",10,7.72,4.29
2350,"Abstract","A2","immortality",2.992400916,"noun",11,12.56,1.52
2350,"Concrete","A2","ecosystem",3.283446691,"noun",9,11.06,4.11
2351,"Abstract","A1","decisiveness",2.158133724,"noun",12,13.06,1.9
2351,"Concrete","A1","manicurist",1.974489327,"noun",10,11.72,4.11
2352,"Abstract","A2","become",5.277264419,"verb",6,5.85,1.54
2352,"Concrete","A2","stick",5.018492386,"verb",5,3.89,4.59
2353,"Abstract","A2","inclement",2.559058586,"noun",9,12.79,2.42
2353,"Concrete","A2","bulkhead",2.329204182,"noun",8,13.07,4.17
2354,"Abstract","A1","rebuff",1.951008231,"noun",6,13,2.15
2354,"Concrete","A1","triceps",2.093675735,"noun",7,11.33,4.46
2355,"Abstract","A2","revulsion",2.763921588,"noun",9,12.41,2.04
2355,"Concrete","A2","gristle",2.587830329,"noun",7,11.44,4.41
2356,"Abstract","A2","happily",4.112542598,"adverb",7,5.56,1.96
2356,"Concrete","A2","belly",4.082591255,"adverb",5,4.05,4.8
2357,"Abstract","A1","deviance",1.774916972,"noun",8,14.59,2.08
2357,"Concrete","A1","coitus",1.649978236,"noun",6,15.35,4.08
2358,"Abstract","A2","petulance",2.017955021,"noun",9,13.7,2.09
2358,"Concrete","A2","asterisk",2.200885705,"noun",8,11.94,4
2359,"Abstract","A2","enhancement",2.796106271,"noun",11,11.24,2.29
2359,"Concrete","A2","driftwood",2.785640838,"noun",9,9.53,4.88
2360,"Abstract","A2","dementia",3.712351274,"noun",8,12.32,2.23
2360,"Concrete","A2","asylum",3.74417753,"noun",6,13.1,4.41
2361,"Abstract","A2","upsurge",2.763921588,"noun",7,13.87,2.17
2361,"Concrete","A2","dildo",2.664218675,"noun",5,15.41,4.7
2362,"Abstract","A1","multiplicity",2.286800333,"noun",12,11.72,2.21
2362,"Concrete","A1","turpentine",2.367833584,"noun",10,10,4.86
2363,"Abstract","A1","reformation",3.344095737,"name",11,12.17,2.07
2363,"Concrete","A1","goldsmith",3.214249666,"name",9,10.17,4.73
2364,"Abstract","A1","solvency",2.275519323,"noun",8,13.71,1.89
2364,"Concrete","A1","hemlock",2.394705731,"noun",7,12.2,4.88
2365,"Abstract","A1","enticement",1.899855709,"noun",10,11.89,2.09
2365,"Concrete","A1","gunsmith",1.871826985,"noun",8,10.16,4.7
2366,"Abstract","A1","disruption",3.862757522,"noun",10,9.44,2.39
2366,"Concrete","A1","knickers",3.67070772,"noun",8,9.94,4.54
2367,"Abstract","A1","stupid",4.783942714,"adjective",6,4.4,1.75
2367,"Concrete","A1","yellow",4.842080855,"adjective",6,3.2,4.3
2368,"Abstract","A1","expansiveness",1.598825713,"noun",13,11.11,2.04
2368,"Concrete","A1","glassmaking",1.841863762,"noun",11,9.26,4.26
2369,"Abstract","A2","prowess",3.243510432,"noun",7,13,2.03
2369,"Concrete","A2","ebony",3.297795718,"noun",5,11.18,4
2370,"Abstract","A2","assumption",3.664218675,"noun",10,10.2,1.84
2370,"Concrete","A2","shellfish",3.525039499,"noun",9,9.1,4.53
2371,"Abstract","A1","signifier",1.394705731,"noun",9,12.53,2.42
2371,"Concrete","A1","saddlebag",1.598825713,"noun",9,11.37,4.88
2372,"Abstract","A1","jurisdiction",3.248403942,"noun",12,12.75,2.07
2372,"Concrete","A1","prosecutor",3.356601204,"noun",10,11.47,4.24
2373,"Abstract","A2","incarnate",2.473886977,"noun",9,12.72,2.11
2373,"Concrete","A2","sunroof",2.34894824,"noun",7,11.15,4.68
2374,"Abstract","A2","era",4.399542791,"noun",3,11.14,2.24
2374,"Concrete","A2","novel",4.429173753,"noun",5,9.5,4.21
2375,"Abstract","A2","delirium",2.339188403,"noun",8,12.61,1.97
2375,"Concrete","A2","goatee",2.582226451,"noun",6,11.78,4.89
2376,"Abstract","A1","shrewdness",1.473886977,"noun",10,11.82,1.64
2376,"Concrete","A1","panelist",1.695735726,"noun",8,11.44,4.31
2377,"Abstract","A1","progress",4.677418454,"noun",8,9,2.12
2377,"Concrete","A1","chamber",4.391917313,"noun",7,9.3,4.59
2378,"Abstract","A2","expertise",3.989098281,"noun",9,10.61,1.64
2378,"Concrete","A2","hedgehog",3.721860243,"noun",8,8.63,4.93
2379,"Abstract","A2","forgetfulness",2.110709074,"noun",13,7.47,1.82
2379,"Concrete","A2","wintergreen",2.057463562,"noun",11,8.44,4.03
2380,"Abstract","A2","rebuke",2.508649083,"noun",6,13,2.07
2380,"Concrete","A2","mauve",2.708572951,"noun",5,11.26,4
2381,"Abstract","A1","pluralism",2.286800333,"noun",9,13.76,1.79
2381,"Concrete","A1","scapula",2.275519323,"noun",7,14.88,4.08
2382,"Abstract","A1","senselessness",1.695735726,"noun",13,10.06,1.58
2382,"Concrete","A1","breadbasket",1.974489327,"noun",11,8.61,4
2383,"Abstract","A2","stagnation",2.865997442,"noun",10,13.22,2.19
2383,"Concrete","A2","homestead",2.899855709,"noun",9,12.78,4.07
2384,"Abstract","A1","paranoia",3.150580586,"noun",8,12.79,1.74
2384,"Concrete","A1","badminton",3.402453509,"noun",9,10.94,4.7
2385,"Abstract","A2","manipulation",3.152101759,"noun",12,10.61,2.25
2385,"Concrete","A2","stewardess",2.910579574,"noun",10,9.35,4.31
2386,"Abstract","A1","condolence",2.691370921,"noun",10,12.44,2.19
2386,"Concrete","A1","mandolin",2.958186816,"noun",8,12.39,4.76
2387,"Abstract","A1","try",5.648344148,"verb",3,3.44,2.22
2387,"Concrete","A1","cut",5.351085492,"verb",3,4.43,4.55
2388,"Abstract","A2","impression",4.432291573,"noun",10,9.33,2.23
2388,"Concrete","A2","trousers",4.244370786,"noun",8,7.89,4.93
2389,"Abstract","A2","circumstance",3.440810518,"noun",12,9.84,1.77
2389,"Concrete","A2","technician",3.394705731,"noun",10,8.82,4.1
2390,"Abstract","A2","comparison",3.957949432,"noun",10,9.27,2
2390,"Concrete","A2","catalogue",3.985101678,"noun",9,7.84,4.36
2391,"Abstract","A2","exactness",1.598825713,"noun",9,11,2.07
2391,"Concrete","A2","handmaiden",1.737128411,"noun",10,9.93,4.64
2392,"Abstract","A2","ignorance",3.483904097,"noun",9,10.21,1.6
2392,"Concrete","A2","pasties",3.316912008,"noun",7,10.55,4.48
2393,"Abstract","A1","rapport",3.038158407,"noun",7,13.18,1.84
2393,"Concrete","A1","flank",3.16995199,"noun",5,12.15,4
2394,"Abstract","A1","unbalance",1.695735726,"verb",9,8.11,2.46
2394,"Concrete","A1","dishwashing",1.737128411,"verb",11,6.37,4.24
2395,"Abstract","A1","euphemism",2.967577333,"noun",9,14.38,1.74
2395,"Concrete","A1","polymer",2.695735726,"noun",7,15.5,4.28
2396,"Abstract","A2","celibacy",2.771282688,"noun",8,12.37,2.4
2396,"Concrete","A2","newsreel",2.874712673,"noun",8,10.39,4.48
2397,"Abstract","A2","restriction",3.156633569,"noun",11,9.72,2.25
2397,"Concrete","A2","craftsman",3.25683711,"noun",9,8.8,4
2398,"Abstract","A1","aggregate",3.003231764,"noun",9,13.67,2.14
2398,"Concrete","A1","synagogue",2.962907455,"noun",9,11.73,4.54
2399,"Abstract","A1","perversity",1.899855709,"noun",10,14.38,1.59
2399,"Concrete","A1","gangbang",1.774916972,"noun",8,14.89,4.14
2400,"Abstract","A2","latent",2.587830329,"noun",6,15.17,1.81
2400,"Concrete","A2","geisha",2.883256447,"noun",6,14.24,4.42
2401,"Abstract","A2","explain",4.826680294,"verb",7,6.5,1.97
2401,"Concrete","A2","carry",4.947179261,"verb",5,5.16,4.04
2402,"Abstract","A1","depopulation",2.017955021,"noun",12,12.33,2.44
2402,"Concrete","A1","stalagmite",1.926184648,"noun",10,11.6,4.36
2403,"Abstract","A2","animosity",2.851071764,"noun",9,12.58,2.11
2403,"Concrete","A2","spindle",2.640218398,"noun",7,10.72,4.92
2404,"Abstract","A2","audacity",2.915843814,"noun",8,13,1.62
2404,"Concrete","A2","tradesman",3.074133627,"noun",9,11.44,4.07
2405,"Abstract","A2","solace",3.083125553,"noun",6,12.73,2.04
2405,"Concrete","A2","anvil",2.967577333,"noun",5,10.79,4.96
2406,"Abstract","A1","rationality",2.420011596,"noun",11,11.65,1.63
2406,"Concrete","A1","headboard",2.488127416,"noun",9,9.86,4.65
2407,"Abstract","A1","independence",4.572703694,"noun",12,8.53,1.87
2407,"Concrete","A1","politician",4.273916336,"noun",10,9.11,4.33
2408,"Abstract","A1","weaken",3.195422809,"verb",6,7.95,2.37
2408,"Concrete","A1","puke",3.03419222,"verb",4,6.94,4.59
2409,"Abstract","A1","rejuvenation",2.286800333,"noun",12,12.35,2.1
2409,"Concrete","A1","superhighway",2.521810529,"noun",12,11.11,4.33
2410,"Abstract","A2","instigation",2.200885705,"noun",11,12.47,1.67
2410,"Concrete","A2","hairpiece",2.275519323,"noun",9,10.83,4.82
2411,"Abstract","A2","preparation",4.066433819,"noun",11,9.33,2.18
2411,"Concrete","A2","conductor",3.774554909,"noun",9,7.44,4.26
2412,"Abstract","A2","cancellation",3.302117091,"noun",12,10.05,2.1
2412,"Concrete","A2","waterfront",3.162603347,"noun",10,8.22,4.67
2413,"Abstract","A2","connotation",2.376976964,"noun",11,11.57,2.07
2413,"Concrete","A2","detonator",2.614813819,"noun",9,10.63,4.76
2414,"Abstract","A2","adaptation",3.374254105,"noun",10,11.39,2.04
2414,"Concrete","A2","gunpowder",3.335222215,"noun",9,9.74,4.79
2415,"Abstract","A2","initiative",3.965715403,"noun",10,10.12,2.03
2415,"Concrete","A2","plumbing",3.784226196,"noun",8,8.26,4.24
2416,"Abstract","A1","retribution",2.951008231,"noun",11,13.17,2
2416,"Concrete","A1","foodstuff",3.007489587,"noun",9,11.17,4
2417,"Abstract","A1","autonomy",3.366908569,"noun",8,13.82,2.04
2417,"Concrete","A1","caviar",3.423276983,"noun",6,12.83,4.7
2418,"Abstract","A1","orientation",3.015882012,"noun",11,11.78,2.43
2418,"Concrete","A1","embroidery",3.103975692,"noun",10,10.17,4.63
2419,"Abstract","A1","deniability",1.649978236,"noun",11,12.55,1.69
2419,"Concrete","A1","stargazer",1.926184648,"noun",9,11.47,4.1
2420,"Abstract","A2","lewdness",1.540833766,"noun",8,12.17,2.21
2420,"Concrete","A2","busboy",1.598825713,"noun",6,10.21,4.74
2421,"Abstract","A1","abnormality",2.45916372,"noun",11,11.58,2.48
2421,"Concrete","A1","urination",2.227214643,"noun",9,9.61,4.32
2422,"Abstract","A2","bravado",2.923622431,"noun",7,12.88,1.93
2422,"Concrete","A2","harem",2.819587367,"noun",5,11,4.38
2423,"Abstract","A2","leadership",4.535653502,"noun",10,8.74,2.43
2423,"Concrete","A2","aircraft",4.439167091,"noun",8,7.61,4.4
2424,"Abstract","A1","infidelity",2.708572951,"noun",10,13.89,2.07
2424,"Concrete","A1","cataract",2.609549579,"noun",8,14.9,4.38
2425,"Abstract","A1","treachery",2.778521097,"noun",9,12.4,1.69
2425,"Concrete","A1","bourbon",3.068647729,"noun",7,11.05,4.93
2426,"Abstract","A1","compromise",4.183015543,"noun",10,9.1,1.8
2426,"Concrete","A1","paramedics",3.903639257,"noun",10,8.68,4.37
2427,"Abstract","A1","antithesis",2.564967446,"noun",10,13.38,2.27
2427,"Concrete","A1","retainer",2.367833584,"noun",8,11.5,4
2428,"Abstract","A1","whilst",4.629071136,"noun",6,11.31,1.85
2428,"Concrete","A1","suite",4.39374923,"noun",5,9.37,4.16
2429,"Abstract","A1","hesitance",1.172856981,"noun",9,11.59,1.69
2429,"Concrete","A1","artifact",1.172856981,"noun",8,10.33,4.5
2430,"Abstract","A1","creationism",2.559058586,"noun",11,12.26,1.69
2430,"Concrete","A1","perspiration",2.57079699,"noun",12,10.32,4.81
2431,"Abstract","A1","pragmatist",2.403305902,"noun",10,15.88,2.27
2431,"Concrete","A1","vasectomy",2.443923753,"noun",9,14,4.46
2432,"Abstract","A1","aye",4.753325765,"name",3,9.69,2.09
2432,"Concrete","A1","bay",4.548886163,"name",3,8.67,4.81
2433,"Abstract","A1","free",5.246208683,"adjective",4,5.21,2.04
