noun,concreteness,adjective,denotation,phrase,frequency_dep,frequency_seq
silicon,concrete,good,subsective,good silicon,0.0,0.0
silicon,concrete,important,subsective,important silicon,0.0,0.0
silicon,concrete,new,subsective,new silicon,0.0,0.0
silicon,concrete,old,subsective,old silicon,0.0,0.0
silicon,concrete,perfect,subsective,perfect silicon,0.0,0.0
silicon,concrete,real,subsective,real silicon,0.0,0.0
silicon,concrete,special,subsective,special silicon,0.0,0.0
silicon,concrete,true,subsective,true silicon,0.0,0.0
silicon,concrete,typical,subsective,typical silicon,0.0,0.0
silicon,concrete,unique,subsective,unique silicon,0.0,0.0
silicon,concrete,artificial,privative,artificial silicon,0.0,0.0
silicon,concrete,counterfeit,privative,counterfeit silicon,0.0,0.0
silicon,concrete,fabricated,privative,fabricated silicon,0.0,0.0
silicon,concrete,fake,privative,fake silicon,0.0,0.0
silicon,concrete,false,privative,false silicon,0.0,0.0
silicon,concrete,fictional,privative,fictional silicon,0.0,0.0
silicon,concrete,fictitious,privative,fictitious silicon,0.0,0.0
silicon,concrete,former,privative,former silicon,0.0,0.0
silicon,concrete,hypothetical,privative,hypothetical silicon,0.0,0.0
silicon,concrete,imaginary,privative,imaginary silicon,0.0,0.0
silicon,concrete,mock,privative,mock silicon,0.0,0.0
silicon,concrete,mythical,privative,mythical silicon,0.0,0.0
silicon,concrete,past,privative,past silicon,0.0,0.0
silicon,concrete,phony,privative,phony silicon,0.0,0.0
silicon,concrete,spurious,privative,spurious silicon,0.0,0.0
silicon,concrete,virtual,privative,virtual silicon,0.0,0.0
campus,concrete,actual,subsective,actual campus,0.0,0.0
campus,concrete,authentic,subsective,authentic campus,0.0,0.0
campus,concrete,average,subsective,average campus,0.0,0.0
campus,concrete,bad,subsective,bad campus,0.0,0.0
campus,concrete,current,subsective,current campus,0.0,0.0
campus,concrete,genuine,subsective,genuine campus,0.0,0.0
campus,concrete,good,subsective,good campus,0.0,0.0
campus,concrete,important,subsective,important campus,0.0,0.0
campus,concrete,new,subsective,new campus,0.0,0.0
campus,concrete,old,subsective,old campus,0.0,0.0
campus,concrete,perfect,subsective,perfect campus,0.0,0.0
campus,concrete,real,subsective,real campus,0.0,0.0
campus,concrete,special,subsective,special campus,0.0,0.0
campus,concrete,true,subsective,true campus,0.0,0.0
campus,concrete,typical,subsective,typical campus,0.0,0.0
campus,concrete,unique,subsective,unique campus,0.0,0.0
campus,concrete,artificial,privative,artificial campus,0.0,0.0
campus,concrete,counterfeit,privative,counterfeit campus,0.0,0.0
campus,concrete,fabricated,privative,fabricated campus,0.0,0.0
campus,concrete,fake,privative,fake campus,0.0,0.0
campus,concrete,false,privative,false campus,0.0,0.0
campus,concrete,fictional,privative,fictional campus,0.0,0.0
campus,concrete,fictitious,privative,fictitious campus,0.0,0.0
campus,concrete,former,privative,former campus,0.0,0.0
campus,concrete,hypothetical,privative,hypothetical campus,0.0,0.0
campus,concrete,imaginary,privative,imaginary campus,0.0,0.0
campus,concrete,mock,privative,mock campus,0.0,0.0
campus,concrete,mythical,privative,mythical campus,0.0,0.0
campus,concrete,past,privative,past campus,0.0,0.0
campus,concrete,phony,privative,phony campus,0.0,0.0
campus,concrete,spurious,privative,spurious campus,0.0,0.0
campus,concrete,virtual,privative,virtual campus,0.0,0.0
whaler,concrete,actual,subsective,actual whaler,0.0,0.0
whaler,concrete,authentic,subsective,authentic whaler,0.0,0.0
whaler,concrete,average,subsective,average whaler,0.0,0.0
whaler,concrete,bad,subsective,bad whaler,0.0,0.0
whaler,concrete,current,subsective,current whaler,0.0,0.0
whaler,concrete,genuine,subsective,genuine whaler,0.0,0.0
whaler,concrete,good,subsective,good whaler,0.0,0.0
whaler,concrete,important,subsective,important whaler,0.0,0.0
whaler,concrete,new,subsective,new whaler,0.0,0.0
whaler,concrete,old,subsective,old whaler,0.0,0.0
whaler,concrete,perfect,subsective,perfect whaler,0.0,0.0
whaler,concrete,real,subsective,real whaler,0.0,0.0
whaler,concrete,special,subsective,special whaler,0.0,0.0
whaler,concrete,true,subsective,true whaler,0.0,0.0
whaler,concrete,typical,subsective,typical whaler,0.0,0.0
whaler,concrete,unique,subsective,unique whaler,0.0,0.0
whaler,concrete,artificial,privative,artificial whaler,0.0,0.0
whaler,concrete,counterfeit,privative,counterfeit whaler,0.0,0.0
whaler,concrete,fabricated,privative,fabricated whaler,0.0,0.0
whaler,concrete,fake,privative,fake whaler,0.0,0.0
whaler,concrete,false,privative,false whaler,0.0,0.0
whaler,concrete,fictional,privative,fictional whaler,0.0,0.0
whaler,concrete,fictitious,privative,fictitious whaler,0.0,0.0
whaler,concrete,former,privative,former whaler,0.0,0.0
whaler,concrete,hypothetical,privative,hypothetical whaler,0.0,0.0
whaler,concrete,imaginary,privative,imaginary whaler,0.0,0.0
whaler,concrete,mock,privative,mock whaler,0.0,0.0
whaler,concrete,mythical,privative,mythical whaler,0.0,0.0
whaler,concrete,past,privative,past whaler,0.0,0.0
whaler,concrete,phony,privative,phony whaler,0.0,0.0
whaler,concrete,spurious,privative,spurious whaler,0.0,0.0
whaler,concrete,virtual,privative,virtual whaler,0.0,0.0
leek,concrete,actual,subsective,actual leek,0.0,0.0
leek,concrete,authentic,subsective,authentic leek,0.0,0.0
leek,concrete,average,subsective,average leek,0.0,0.0
leek,concrete,bad,subsective,bad leek,0.0,0.0
leek,concrete,current,subsective,current leek,0.0,0.0
leek,concrete,genuine,subsective,genuine leek,0.0,0.0
leek,concrete,good,subsective,good leek,0.0,0.0
leek,concrete,important,subsective,important leek,0.0,0.0
leek,concrete,new,subsective,new leek,0.0,0.0
leek,concrete,old,subsective,old leek,0.0,0.0
leek,concrete,perfect,subsective,perfect leek,0.0,0.0
leek,concrete,real,subsective,real leek,0.0,0.0
leek,concrete,special,subsective,special leek,0.0,0.0
leek,concrete,true,subsective,true leek,0.0,0.0
leek,concrete,typical,subsective,typical leek,0.0,0.0
leek,concrete,unique,subsective,unique leek,0.0,0.0
leek,concrete,artificial,privative,artificial leek,0.0,0.0
leek,concrete,counterfeit,privative,counterfeit leek,0.0,0.0
leek,concrete,fabricated,privative,fabricated leek,0.0,0.0
leek,concrete,fake,privative,fake leek,0.0,0.0
leek,concrete,false,privative,false leek,0.0,0.0
leek,concrete,fictional,privative,fictional leek,0.0,0.0
leek,concrete,fictitious,privative,fictitious leek,0.0,0.0
leek,concrete,former,privative,former leek,0.0,0.0
leek,concrete,hypothetical,privative,hypothetical leek,0.0,0.0
leek,concrete,imaginary,privative,imaginary leek,0.0,0.0
leek,concrete,mock,privative,mock leek,0.0,0.0
leek,concrete,mythical,privative,mythical leek,0.0,0.0
leek,concrete,past,privative,past leek,0.0,0.0
leek,concrete,phony,privative,phony leek,0.0,0.0
leek,concrete,spurious,privative,spurious leek,0.0,0.0
leek,concrete,virtual,privative,virtual leek,0.0,0.0
vein,concrete,actual,subsective,actual vein,0.0,0.0
vein,concrete,authentic,subsective,authentic vein,0.0,0.0
vein,concrete,average,subsective,average vein,0.0,0.0
vein,concrete,bad,subsective,bad vein,0.0,0.0
vein,concrete,current,subsective,current vein,0.0,0.0
vein,concrete,genuine,subsective,genuine vein,0.0,0.0
vein,concrete,good,subsective,good vein,0.0,0.0
vein,concrete,important,subsective,important vein,0.0,0.0
vein,concrete,new,subsective,new vein,0.0,0.0
vein,concrete,old,subsective,old vein,0.0,0.0
vein,concrete,perfect,subsective,perfect vein,0.0,0.0
vein,concrete,real,subsective,real vein,0.0,0.0
vein,concrete,special,subsective,special vein,0.0,0.0
vein,concrete,true,subsective,true vein,0.0,0.0
vein,concrete,typical,subsective,typical vein,0.0,0.0
vein,concrete,unique,subsective,unique vein,0.0,0.0
vein,concrete,artificial,privative,artificial vein,0.0,0.0
vein,concrete,counterfeit,privative,counterfeit vein,0.0,0.0
vein,concrete,fabricated,privative,fabricated vein,0.0,0.0
vein,concrete,fake,privative,fake vein,0.0,0.0
vein,concrete,false,privative,false vein,0.0,0.0
vein,concrete,fictional,privative,fictional vein,0.0,0.0
vein,concrete,fictitious,privative,fictitious vein,0.0,0.0
vein,concrete,former,privative,former vein,0.0,0.0
vein,concrete,hypothetical,privative,hypothetical vein,0.0,0.0
vein,concrete,imaginary,privative,imaginary vein,0.0,0.0
vein,concrete,mock,privative,mock vein,0.0,0.0
vein,concrete,mythical,privative,mythical vein,0.0,0.0
vein,concrete,past,privative,past vein,0.0,0.0
vein,concrete,phony,privative,phony vein,0.0,0.0
vein,concrete,spurious,privative,spurious vein,0.0,0.0
vein,concrete,virtual,privative,virtual vein,0.0,0.0
fiddle,concrete,actual,subsective,actual fiddle,0.0,0.0
fiddle,concrete,authentic,subsective,authentic fiddle,0.0,0.0
fiddle,concrete,average,subsective,average fiddle,0.0,0.0
fiddle,concrete,bad,subsective,bad fiddle,0.0,0.0
fiddle,concrete,current,subsective,current fiddle,0.0,0.0
fiddle,concrete,genuine,subsective,genuine fiddle,0.0,0.0
fiddle,concrete,good,subsective,good fiddle,0.0,0.0
fiddle,concrete,important,subsective,important fiddle,0.0,0.0
fiddle,concrete,new,subsective,new fiddle,0.0,0.0
fiddle,concrete,old,subsective,old fiddle,0.0,0.0
fiddle,concrete,perfect,subsective,perfect fiddle,0.0,0.0
fiddle,concrete,real,subsective,real fiddle,0.0,0.0
fiddle,concrete,special,subsective,special fiddle,0.0,0.0
fiddle,concrete,true,subsective,true fiddle,0.0,0.0
fiddle,concrete,typical,subsective,typical fiddle,0.0,0.0
fiddle,concrete,unique,subsective,unique fiddle,0.0,0.0
fiddle,concrete,artificial,privative,artificial fiddle,0.0,0.0
fiddle,concrete,counterfeit,privative,counterfeit fiddle,0.0,0.0
fiddle,concrete,fabricated,privative,fabricated fiddle,0.0,0.0
fiddle,concrete,fake,privative,fake fiddle,0.0,0.0
fiddle,concrete,false,privative,false fiddle,0.0,0.0
fiddle,concrete,fictional,privative,fictional fiddle,0.0,0.0
fiddle,concrete,fictitious,privative,fictitious fiddle,0.0,0.0
fiddle,concrete,former,privative,former fiddle,0.0,0.0
fiddle,concrete,hypothetical,privative,hypothetical fiddle,0.0,0.0
fiddle,concrete,imaginary,privative,imaginary fiddle,0.0,0.0
fiddle,concrete,mock,privative,mock fiddle,0.0,0.0
fiddle,concrete,mythical,privative,mythical fiddle,0.0,0.0
fiddle,concrete,past,privative,past fiddle,0.0,0.0
fiddle,concrete,phony,privative,phony fiddle,0.0,0.0
fiddle,concrete,spurious,privative,spurious fiddle,0.0,0.0
fiddle,concrete,virtual,privative,virtual fiddle,0.0,0.0
alloy,concrete,actual,subsective,actual alloy,0.0,0.0
alloy,concrete,authentic,subsective,authentic alloy,0.0,0.0
alloy,concrete,average,subsective,average alloy,0.0,0.0
alloy,concrete,bad,subsective,bad alloy,0.0,0.0
alloy,concrete,current,subsective,current alloy,0.0,0.0
alloy,concrete,genuine,subsective,genuine alloy,0.0,0.0
alloy,concrete,good,subsective,good alloy,0.0,0.0
alloy,concrete,important,subsective,important alloy,0.0,0.0
alloy,concrete,new,subsective,new alloy,0.0,0.0
alloy,concrete,old,subsective,old alloy,0.0,0.0
alloy,concrete,perfect,subsective,perfect alloy,0.0,0.0
alloy,concrete,real,subsective,real alloy,0.0,0.0
alloy,concrete,special,subsective,special alloy,0.0,0.0
alloy,concrete,true,subsective,true alloy,0.0,0.0
alloy,concrete,typical,subsective,typical alloy,0.0,0.0
alloy,concrete,unique,subsective,unique alloy,0.0,0.0
alloy,concrete,artificial,privative,artificial alloy,0.0,0.0
alloy,concrete,counterfeit,privative,counterfeit alloy,0.0,0.0
alloy,concrete,fabricated,privative,fabricated alloy,0.0,0.0
alloy,concrete,fake,privative,fake alloy,0.0,0.0
alloy,concrete,false,privative,false alloy,0.0,0.0
alloy,concrete,fictional,privative,fictional alloy,0.0,0.0
alloy,concrete,fictitious,privative,fictitious alloy,0.0,0.0
alloy,concrete,former,privative,former alloy,0.0,0.0
alloy,concrete,hypothetical,privative,hypothetical alloy,0.0,3.2011169619126865e-10
alloy,concrete,imaginary,privative,imaginary alloy,0.0,2.7813537696727323e-11
alloy,concrete,mock,privative,mock alloy,0.0,0.0
alloy,concrete,mythical,privative,mythical alloy,2.4452739725347788e-11,2.7214543942734307e-11
alloy,concrete,past,privative,past alloy,2.9609733299336116e-11,2.2750159103415465e-11
alloy,concrete,phony,privative,phony alloy,0.0,0.0
alloy,concrete,spurious,privative,spurious alloy,7.201341221684863e-11,3.106903826513628e-11
alloy,concrete,virtual,privative,virtual alloy,2.754008461328173e-11,0.0
orchid,concrete,actual,subsective,actual orchid,0.0,3.94272065188353e-11
orchid,concrete,authentic,subsective,authentic orchid,0.0,0.0
orchid,concrete,average,subsective,average orchid,5.12467908794893e-11,2.2857314123529077e-10
orchid,concrete,bad,subsective,bad orchid,0.0,0.0
orchid,concrete,current,subsective,current orchid,0.0,1.4049939060007006e-10
orchid,concrete,genuine,subsective,genuine orchid,0.0,0.0
orchid,concrete,good,subsective,good orchid,2.239613300969431e-10,7.106030946151413e-10
orchid,concrete,important,subsective,important orchid,1.532299766519494e-10,5.323912028262472e-10
orchid,concrete,new,subsective,new orchid,1.7201985108234896e-09,3.852243091800159e-09
orchid,concrete,old,subsective,old orchid,1.1842731143459268e-10,5.973134087655092e-10
orchid,concrete,perfect,subsective,perfect orchid,3.128930742914936e-10,2.6848192019425774e-10
orchid,concrete,real,subsective,real orchid,2.0522814611231919e-10,2.8507985325712733e-10
orchid,concrete,special,subsective,special orchid,2.411396246870068e-10,6.260583518043024e-10
orchid,concrete,true,subsective,true orchid,1.809942496707078e-10,3.010933969621643e-10
orchid,concrete,typical,subsective,typical orchid,1.365668128044589e-10,3.6467957123051964e-10
orchid,concrete,unique,subsective,unique orchid,1.5201553079361737e-10,2.403382820312449e-10
orchid,concrete,artificial,privative,artificial orchid,1.401525694592251e-10,2.0822958574100592e-10
orchid,concrete,counterfeit,privative,counterfeit orchid,0.0,0.0
orchid,concrete,fabricated,privative,fabricated orchid,0.0,0.0
orchid,concrete,fake,privative,fake orchid,3.782515907862873e-11,3.785209875155295e-11
orchid,concrete,false,privative,false orchid,0.0,0.0
orchid,concrete,fictional,privative,fictional orchid,0.0,0.0
orchid,concrete,fictitious,privative,fictitious orchid,0.0,0.0
orchid,concrete,former,privative,former orchid,0.0,3.295546266786935e-11
orchid,concrete,hypothetical,privative,hypothetical orchid,0.0,0.0
orchid,concrete,imaginary,privative,imaginary orchid,0.0,0.0
orchid,concrete,mock,privative,mock orchid,0.0,0.0
orchid,concrete,mythical,privative,mythical orchid,0.0,0.0
orchid,concrete,past,privative,past orchid,0.0,2.3647015210920655e-11
orchid,concrete,phony,privative,phony orchid,0.0,0.0
orchid,concrete,spurious,privative,spurious orchid,0.0,0.0
orchid,concrete,virtual,privative,virtual orchid,0.0,0.0
zinc,concrete,actual,subsective,actual zinc,4.516818521018752e-10,1.193608629263579e-09
zinc,concrete,authentic,subsective,authentic zinc,0.0,3.6376760581452593e-11
zinc,concrete,average,subsective,average zinc,8.191198380049618e-10,8.839560833943751e-09
zinc,concrete,bad,subsective,bad zinc,9.018759795206306e-12,2.9087353194384866e-11
zinc,concrete,current,subsective,current zinc,3.310969246695983e-10,7.628557201178485e-10
zinc,concrete,genuine,subsective,genuine zinc,4.741187865139561e-11,1.7433986140475153e-10
zinc,concrete,good,subsective,good zinc,2.1563719302073835e-09,3.6837240588962305e-09
zinc,concrete,important,subsective,important zinc,8.992844861575469e-10,3.610632103025287e-09
zinc,concrete,new,subsective,new zinc,3.793043046707103e-09,1.3448645317847207e-08
zinc,concrete,old,subsective,old zinc,3.009487619876078e-09,6.99851531538114e-09
zinc,concrete,perfect,subsective,perfect zinc,4.158597289671601e-11,1.574929525012008e-10
zinc,concrete,real,subsective,real zinc,3.7721869674024574e-11,1.4801435478322277e-10
zinc,concrete,special,subsective,special zinc,4.0719698669150274e-09,2.819001083165227e-09
zinc,concrete,true,subsective,true zinc,7.600229161567448e-11,4.041513594071682e-10
zinc,concrete,typical,subsective,typical zinc,2.9290727991914693e-10,1.6443844982465027e-09
zinc,concrete,unique,subsective,unique zinc,4.3602940132265883e-11,2.661628155386758e-10
zinc,concrete,artificial,privative,artificial zinc,2.525658566707415e-11,4.5629922725429503e-10
zinc,concrete,counterfeit,privative,counterfeit zinc,0.0,0.0
zinc,concrete,fabricated,privative,fabricated zinc,0.0,0.0
zinc,concrete,fake,privative,fake zinc,0.0,0.0
zinc,concrete,false,privative,false zinc,0.0,0.0
zinc,concrete,fictional,privative,fictional zinc,0.0,0.0
zinc,concrete,fictitious,privative,fictitious zinc,0.0,1.208711750720178e-10
zinc,concrete,former,privative,former zinc,2.5449086831686325e-10,3.393950107181284e-10
zinc,concrete,hypothetical,privative,hypothetical zinc,3.174250719226347e-11,5.869388467804216e-11
zinc,concrete,imaginary,privative,imaginary zinc,0.0,0.0
zinc,concrete,mock,privative,mock zinc,0.0,0.0
zinc,concrete,mythical,privative,mythical zinc,0.0,0.0
zinc,concrete,past,privative,past zinc,9.47235800115685e-11,8.345854981963838e-11
zinc,concrete,phony,privative,phony zinc,0.0,0.0
zinc,concrete,spurious,privative,spurious zinc,0.0,0.0
zinc,concrete,virtual,privative,virtual zinc,0.0,0.0
juror,concrete,actual,subsective,actual juror,1.708383012612979e-10,7.140840568887359e-10
juror,concrete,authentic,subsective,authentic juror,0.0,0.0
juror,concrete,average,subsective,average juror,1.4025835100360088e-08,1.287686314507433e-08
juror,concrete,bad,subsective,bad juror,2.908886568506174e-10,0.0
juror,concrete,current,subsective,current juror,0.0,0.0
juror,concrete,genuine,subsective,genuine juror,0.0,0.0
juror,concrete,good,subsective,good juror,0.0,0.0
juror,concrete,important,subsective,important juror,0.0,0.0
juror,concrete,new,subsective,new juror,0.0,0.0
juror,concrete,old,subsective,old juror,0.0,0.0
juror,concrete,perfect,subsective,perfect juror,0.0,0.0
juror,concrete,real,subsective,real juror,0.0,0.0
juror,concrete,special,subsective,special juror,0.0,0.0
juror,concrete,true,subsective,true juror,0.0,0.0
juror,concrete,typical,subsective,typical juror,0.0,0.0
juror,concrete,unique,subsective,unique juror,0.0,0.0
juror,concrete,artificial,privative,artificial juror,0.0,0.0
juror,concrete,counterfeit,privative,counterfeit juror,0.0,0.0
juror,concrete,fabricated,privative,fabricated juror,0.0,0.0
juror,concrete,fake,privative,fake juror,0.0,0.0
juror,concrete,false,privative,false juror,0.0,0.0
juror,concrete,fictional,privative,fictional juror,0.0,0.0
juror,concrete,fictitious,privative,fictitious juror,0.0,0.0
juror,concrete,former,privative,former juror,0.0,0.0
juror,concrete,hypothetical,privative,hypothetical juror,0.0,0.0
juror,concrete,imaginary,privative,imaginary juror,0.0,0.0
juror,concrete,mock,privative,mock juror,0.0,0.0
juror,concrete,mythical,privative,mythical juror,0.0,0.0
juror,concrete,past,privative,past juror,0.0,0.0
juror,concrete,phony,privative,phony juror,0.0,0.0
juror,concrete,spurious,privative,spurious juror,0.0,0.0
juror,concrete,virtual,privative,virtual juror,0.0,0.0
foliage,concrete,actual,subsective,actual foliage,0.0,0.0
foliage,concrete,authentic,subsective,authentic foliage,0.0,0.0
foliage,concrete,average,subsective,average foliage,0.0,0.0
foliage,concrete,bad,subsective,bad foliage,0.0,0.0
foliage,concrete,current,subsective,current foliage,0.0,0.0
foliage,concrete,genuine,subsective,genuine foliage,0.0,0.0
foliage,concrete,good,subsective,good foliage,0.0,0.0
foliage,concrete,important,subsective,important foliage,0.0,0.0
foliage,concrete,new,subsective,new foliage,0.0,0.0
foliage,concrete,old,subsective,old foliage,0.0,0.0
foliage,concrete,perfect,subsective,perfect foliage,0.0,0.0
foliage,concrete,real,subsective,real foliage,0.0,0.0
foliage,concrete,special,subsective,special foliage,0.0,0.0
foliage,concrete,true,subsective,true foliage,0.0,0.0
foliage,concrete,typical,subsective,typical foliage,0.0,0.0
foliage,concrete,unique,subsective,unique foliage,0.0,0.0
foliage,concrete,artificial,privative,artificial foliage,0.0,0.0
foliage,concrete,counterfeit,privative,counterfeit foliage,0.0,0.0
foliage,concrete,fabricated,privative,fabricated foliage,0.0,0.0
foliage,concrete,fake,privative,fake foliage,0.0,0.0
foliage,concrete,false,privative,false foliage,0.0,0.0
foliage,concrete,fictional,privative,fictional foliage,0.0,0.0
foliage,concrete,fictitious,privative,fictitious foliage,0.0,0.0
foliage,concrete,former,privative,former foliage,0.0,0.0
foliage,concrete,hypothetical,privative,hypothetical foliage,0.0,0.0
foliage,concrete,imaginary,privative,imaginary foliage,0.0,0.0
foliage,concrete,mock,privative,mock foliage,0.0,0.0
foliage,concrete,mythical,privative,mythical foliage,0.0,0.0
foliage,concrete,past,privative,past foliage,0.0,0.0
foliage,concrete,phony,privative,phony foliage,0.0,0.0
foliage,concrete,spurious,privative,spurious foliage,0.0,0.0
foliage,concrete,virtual,privative,virtual foliage,0.0,0.0
nozzle,concrete,actual,subsective,actual nozzle,0.0,0.0
nozzle,concrete,authentic,subsective,authentic nozzle,0.0,0.0
nozzle,concrete,average,subsective,average nozzle,0.0,0.0
nozzle,concrete,bad,subsective,bad nozzle,0.0,0.0
nozzle,concrete,current,subsective,current nozzle,0.0,0.0
nozzle,concrete,genuine,subsective,genuine nozzle,0.0,0.0
nozzle,concrete,good,subsective,good nozzle,0.0,0.0
nozzle,concrete,important,subsective,important nozzle,0.0,0.0
nozzle,concrete,new,subsective,new nozzle,0.0,0.0
nozzle,concrete,old,subsective,old nozzle,0.0,0.0
nozzle,concrete,perfect,subsective,perfect nozzle,0.0,0.0
nozzle,concrete,real,subsective,real nozzle,0.0,0.0
nozzle,concrete,special,subsective,special nozzle,0.0,0.0
nozzle,concrete,true,subsective,true nozzle,0.0,0.0
nozzle,concrete,typical,subsective,typical nozzle,0.0,0.0
nozzle,concrete,unique,subsective,unique nozzle,0.0,0.0
nozzle,concrete,artificial,privative,artificial nozzle,0.0,0.0
nozzle,concrete,counterfeit,privative,counterfeit nozzle,0.0,0.0
nozzle,concrete,fabricated,privative,fabricated nozzle,0.0,0.0
nozzle,concrete,fake,privative,fake nozzle,0.0,0.0
nozzle,concrete,false,privative,false nozzle,0.0,0.0
nozzle,concrete,fictional,privative,fictional nozzle,0.0,0.0
nozzle,concrete,fictitious,privative,fictitious nozzle,0.0,0.0
nozzle,concrete,former,privative,former nozzle,0.0,0.0
nozzle,concrete,hypothetical,privative,hypothetical nozzle,0.0,0.0
nozzle,concrete,imaginary,privative,imaginary nozzle,0.0,0.0
nozzle,concrete,mock,privative,mock nozzle,0.0,0.0
nozzle,concrete,mythical,privative,mythical nozzle,0.0,0.0
nozzle,concrete,past,privative,past nozzle,0.0,0.0
nozzle,concrete,phony,privative,phony nozzle,0.0,0.0
nozzle,concrete,spurious,privative,spurious nozzle,0.0,0.0
nozzle,concrete,virtual,privative,virtual nozzle,0.0,0.0
quad,concrete,actual,subsective,actual quad,0.0,0.0
quad,concrete,authentic,subsective,authentic quad,0.0,0.0
quad,concrete,average,subsective,average quad,0.0,0.0
quad,concrete,bad,subsective,bad quad,0.0,0.0
quad,concrete,current,subsective,current quad,0.0,0.0
quad,concrete,genuine,subsective,genuine quad,0.0,0.0
quad,concrete,good,subsective,good quad,0.0,0.0
quad,concrete,important,subsective,important quad,0.0,0.0
quad,concrete,new,subsective,new quad,0.0,0.0
quad,concrete,old,subsective,old quad,0.0,0.0
quad,concrete,perfect,subsective,perfect quad,0.0,0.0
quad,concrete,real,subsective,real quad,0.0,0.0
quad,concrete,special,subsective,special quad,0.0,0.0
quad,concrete,true,subsective,true quad,0.0,0.0
quad,concrete,typical,subsective,typical quad,0.0,0.0
quad,concrete,unique,subsective,unique quad,0.0,0.0
quad,concrete,artificial,privative,artificial quad,0.0,0.0
quad,concrete,counterfeit,privative,counterfeit quad,0.0,0.0
quad,concrete,fabricated,privative,fabricated quad,0.0,0.0
quad,concrete,fake,privative,fake quad,0.0,0.0
quad,concrete,false,privative,false quad,0.0,0.0
quad,concrete,fictional,privative,fictional quad,0.0,0.0
quad,concrete,fictitious,privative,fictitious quad,0.0,0.0
quad,concrete,former,privative,former quad,0.0,0.0
quad,concrete,hypothetical,privative,hypothetical quad,0.0,0.0
quad,concrete,imaginary,privative,imaginary quad,0.0,0.0
quad,concrete,mock,privative,mock quad,0.0,0.0
quad,concrete,mythical,privative,mythical quad,0.0,0.0
quad,concrete,past,privative,past quad,0.0,0.0
quad,concrete,phony,privative,phony quad,0.0,0.0
quad,concrete,spurious,privative,spurious quad,0.0,0.0
quad,concrete,virtual,privative,virtual quad,0.0,0.0
month,concrete,actual,subsective,actual month,0.0,0.0
month,concrete,authentic,subsective,authentic month,0.0,0.0
month,concrete,average,subsective,average month,0.0,0.0
month,concrete,bad,subsective,bad month,0.0,0.0
month,concrete,current,subsective,current month,0.0,0.0
month,concrete,genuine,subsective,genuine month,0.0,0.0
month,concrete,good,subsective,good month,0.0,0.0
month,concrete,important,subsective,important month,0.0,0.0
month,concrete,new,subsective,new month,0.0,0.0
month,concrete,old,subsective,old month,0.0,0.0
month,concrete,perfect,subsective,perfect month,0.0,0.0
month,concrete,real,subsective,real month,0.0,0.0
month,concrete,special,subsective,special month,0.0,0.0
month,concrete,true,subsective,true month,0.0,0.0
month,concrete,typical,subsective,typical month,0.0,0.0
month,concrete,unique,subsective,unique month,0.0,0.0
month,concrete,artificial,privative,artificial month,0.0,0.0
month,concrete,counterfeit,privative,counterfeit month,0.0,0.0
month,concrete,fabricated,privative,fabricated month,0.0,0.0
month,concrete,fake,privative,fake month,0.0,0.0
month,concrete,false,privative,false month,0.0,0.0
month,concrete,fictional,privative,fictional month,0.0,0.0
month,concrete,fictitious,privative,fictitious month,0.0,0.0
month,concrete,former,privative,former month,0.0,0.0
month,concrete,hypothetical,privative,hypothetical month,0.0,0.0
month,concrete,imaginary,privative,imaginary month,0.0,0.0
month,concrete,mock,privative,mock month,0.0,0.0
month,concrete,mythical,privative,mythical month,0.0,0.0
month,concrete,past,privative,past month,0.0,0.0
month,concrete,phony,privative,phony month,0.0,0.0
month,concrete,spurious,privative,spurious month,0.0,0.0
month,concrete,virtual,privative,virtual month,0.0,0.0
swab,concrete,actual,subsective,actual swab,0.0,0.0
swab,concrete,authentic,subsective,authentic swab,0.0,0.0
swab,concrete,average,subsective,average swab,0.0,0.0
swab,concrete,bad,subsective,bad swab,0.0,0.0
swab,concrete,current,subsective,current swab,0.0,0.0
swab,concrete,genuine,subsective,genuine swab,0.0,0.0
swab,concrete,good,subsective,good swab,0.0,0.0
swab,concrete,important,subsective,important swab,0.0,0.0
swab,concrete,new,subsective,new swab,0.0,0.0
swab,concrete,old,subsective,old swab,0.0,0.0
swab,concrete,perfect,subsective,perfect swab,0.0,0.0
swab,concrete,real,subsective,real swab,0.0,0.0
swab,concrete,special,subsective,special swab,0.0,0.0
swab,concrete,true,subsective,true swab,0.0,0.0
swab,concrete,typical,subsective,typical swab,0.0,0.0
swab,concrete,unique,subsective,unique swab,0.0,0.0
swab,concrete,artificial,privative,artificial swab,0.0,0.0
swab,concrete,counterfeit,privative,counterfeit swab,0.0,0.0
swab,concrete,fabricated,privative,fabricated swab,0.0,0.0
swab,concrete,fake,privative,fake swab,0.0,0.0
swab,concrete,false,privative,false swab,0.0,0.0
swab,concrete,fictional,privative,fictional swab,0.0,0.0
swab,concrete,fictitious,privative,fictitious swab,0.0,0.0
swab,concrete,former,privative,former swab,0.0,0.0
swab,concrete,hypothetical,privative,hypothetical swab,0.0,0.0
swab,concrete,imaginary,privative,imaginary swab,0.0,0.0
swab,concrete,mock,privative,mock swab,0.0,0.0
swab,concrete,mythical,privative,mythical swab,0.0,0.0
swab,concrete,past,privative,past swab,0.0,0.0
swab,concrete,phony,privative,phony swab,0.0,0.0
swab,concrete,spurious,privative,spurious swab,0.0,0.0
