"item_nr","condition","match_null","string","Zipf.SUBTLEX_UK","PoS.SUBTLEX_UK","Length","AoA.Kuperman","CNC.Brysbaert"
196,"Concrete","A1","cockpit",3.283446691,"noun",7,8.74,4.27
197,"Abstract","A2","vileness",1.540833766,"noun",8,10.94,1.59
197,"Concrete","A2","busboy",1.598825713,"noun",6,10.21,4.74
198,"Abstract","A2","prefer",4.477275695,"verb",6,6.95,1.62
198,"Concrete","A2","chop",4.296381962,"verb",4,6.74,4.48
199,"Abstract","A2","realization",1.841863762,"noun",11,11.33,1.54
199,"Concrete","A2","winemaker",2.038158407,"noun",9,11.11,4.33
200,"Abstract","A2","unhappiness",3.036179841,"noun",11,6.84,1.52
200,"Concrete","A2","hummingbird",2.899855709,"noun",11,6.95,4.96
201,"Abstract","A2","meekness",1.473886977,"noun",8,13.6,1.68
201,"Concrete","A2","sulfur",1.649978236,"noun",6,13.6,4.43
202,"Abstract","A1","destiny",3.98621554,"noun",7,10.21,1.67
202,"Concrete","A1","engineer",4.138998714,"noun",8,9.89,4.64
203,"Abstract","A1","aspiring",3.365052607,"verb",8,11,1.87
203,"Concrete","A1","catapult",3.18709742,"verb",8,10.56,4.43
204,"Abstract","A1","dejected",2.66886358,"verb",8,11.5,1.89
204,"Concrete","A1","caress",2.640218398,"verb",6,10.89,4.14
205,"Abstract","A2","hope",5.563397631,"verb",4,4.89,1.25
205,"Concrete","A2","run",5.48616868,"verb",3,4.47,4.31
206,"Abstract","A2","fame",4.182307877,"noun",4,7.26,1.96
206,"Concrete","A2","flood",4.210549021,"noun",5,6.58,4.62
207,"Abstract","A2","eternity",3.493003267,"noun",8,8.6,1.46
207,"Concrete","A2","iceberg",3.683848566,"noun",7,8.21,4.96
208,"Abstract","A2","wholesomeness",1.297795718,"noun",13,9.63,1.67
208,"Concrete","A2","moisturizer",1.172856981,"noun",11,9.33,4.67
209,"Abstract","A1","tenacity",3.055571209,"noun",8,13.67,1.41
209,"Concrete","A1","lithium",2.857103728,"noun",7,13.9,4.13
210,"Abstract","A1","exoneration",1.540833766,"noun",11,12.36,1.9
210,"Concrete","A1","gallstone",1.737128411,"noun",9,13.11,4.68
211,"Abstract","A2","bliss",3.666082602,"name",5,10.16,1.37
211,"Concrete","A2","senator",3.577690698,"name",7,9.58,4.59
212,"Abstract","A1","undisclosed",2.649978236,"adjective",11,11.37,1.73
212,"Concrete","A1","penitentiary",2.45916372,"adjective",12,11.22,4.42
213,"Abstract","A2","lunacy",2.822840525,"noun",6,10.58,1.76
213,"Concrete","A2","graphite",2.763921588,"noun",8,10.11,4.58
214,"Abstract","A1","unfounded",2.905250741,"adjective",9,12.26,1.89
214,"Concrete","A1","cashmere",2.806325436,"adjective",8,13.05,4.72
215,"Abstract","A2","mood",4.502458229,"noun",4,6.58,1.75
215,"Concrete","A2","beer",4.47410407,"noun",4,6.11,4.88
216,"Abstract","A2","heartsick",1.394705731,"noun",9,10.68,1.93
216,"Concrete","A2","stutterer",1.297795718,"noun",9,10.06,4.16
217,"Abstract","A1","bizarre",4.222462594,"adjective",7,8.53,1.79
217,"Concrete","A1","polish",4.17660465,"adjective",6,8.06,4.23
218,"Abstract","A2","nuance",2.515279662,"noun",6,11.05,1.85
218,"Concrete","A2","wombat",2.534584817,"noun",6,11.31,4.48
219,"Abstract","A2","fulfill",2.038158407,"verb",7,8.7,1.78
219,"Concrete","A2","mothball",2.142893758,"verb",8,8.32,4.62
220,"Abstract","A1","abstraction",2.829274635,"noun",11,13.65,1.57
220,"Concrete","A1","meningitis",2.918452197,"noun",10,12.68,4.11
221,"Abstract","A1","admissible",2.275519323,"adjective",10,13.1,1.88
221,"Concrete","A1","pectoral",2.403305902,"adjective",8,12.89,4
222,"Abstract","A1","introspection",2.297795718,"noun",13,14.22,1.35
222,"Concrete","A1","neurosurgery",2.367833584,"noun",12,14.11,4.15
223,"Abstract","A2","regard",4.188076979,"noun",6,10.2,1.79
223,"Concrete","A2","caravan",4.062532109,"noun",7,9.28,4.37
224,"Abstract","A2","lingering",3.287912484,"verb",9,11.56,1.85
224,"Concrete","A2","convict",3.212931624,"verb",7,11,4.11
225,"Abstract","A2","alas",3.425710012,"name",4,9.78,1.56
225,"Concrete","A2","arc",3.511977026,"name",3,9.42,4.14
226,"Abstract","A2","unease",3.120617363,"noun",6,8.42,1.93
226,"Concrete","A2","dipper",2.943708993,"noun",6,7.72,4.21
227,"Abstract","A2","endangerment",1.649978236,"noun",12,10.44,1.89
227,"Concrete","A2","battlefront",1.841863762,"noun",11,9.95,4
228,"Abstract","A1","marketability",1.695735726,"noun",13,14.06,1.66
228,"Concrete","A1","teleprompter",1.774916972,"noun",12,13.5,4.81
229,"Abstract","A2","legality",3.075946968,"noun",8,11.5,1.77
229,"Concrete","A2","oregano",2.996765722,"noun",7,10.88,4.81
230,"Abstract","A2","uselessness",1.899855709,"noun",11,8.39,1.43
230,"Concrete","A2","guestroom",2.075946968,"noun",9,7.76,4.44
231,"Abstract","A1","divination",2.017955021,"noun",10,12.23,1.85
231,"Concrete","A1","sweatshop",2.172856981,"noun",9,11.33,4.07
232,"Abstract","A1","depend",4.048882272,"verb",6,8.5,1.89
232,"Concrete","A1","lining",3.937779966,"verb",6,9.3,4.41
233,"Abstract","A2","loyalty",3.849550591,"noun",7,8.78,1.57
233,"Concrete","A2","coffin",3.823488242,"noun",6,7.79,4.86
234,"Abstract","A2","disown",2.488127416,"verb",6,11.61,1.56
234,"Concrete","A2","engrave",2.45916372,"verb",7,10.89,4
235,"Abstract","A1","gallant",3.102275907,"adjective",7,10.28,1.92
235,"Concrete","A1","medic",3.231029846,"adjective",5,11.17,4.43
236,"Abstract","A2","dishonesty",2.763921588,"noun",10,6.85,1.9
236,"Concrete","A2","chickenpox",2.576549318,"noun",10,5.95,4.56
237,"Abstract","A1","devilish",3.327179495,"adjective",8,8.72,1.82
237,"Concrete","A1","asteroid",3.368756633,"adjective",8,8.6,4.86
238,"Abstract","A2","wisdom",3.922335631,"noun",6,9.61,1.53
238,"Concrete","A2","backdrop",3.741058705,"noun",8,9.78,4.48
239,"Abstract","A2","oddness",1.774916972,"noun",7,8.72,1.77
239,"Concrete","A2","blinker",1.809679079,"noun",7,8.89,4.45
240,"Abstract","A2","envy",3.63674997,"noun",4,8.37,1.69
240,"Concrete","A2","manual",3.699196258,"noun",6,7.57,4.45
241,"Abstract","A1","uneasy",3.424089508,"adjective",6,9.16,1.86
241,"Concrete","A1","ceramic",3.598282506,"adjective",7,8.37,4.04
242,"Abstract","A1","truthful",3.331219473,"adjective",8,6.28,1.9
242,"Concrete","A1","spoonful",3.325145325,"adjective",8,5.39,4.43
243,"Abstract","A2","curiosity",3.646100581,"noun",9,8.33,1.61
243,"Concrete","A2","employee",3.743010594,"noun",8,7.84,4.1
244,"Abstract","A2","outdo",2.877579314,"verb",5,10.06,1.59
244,"Concrete","A2","tote",2.721041591,"verb",4,10.74,4.38
245,"Abstract","A2","bravery",3.834669666,"noun",7,8.32,1.96
245,"Concrete","A2","drizzle",3.835929405,"noun",7,7.56,4.21
246,"Abstract","A1","prodigal",2.756433567,"adjective",8,11.72,1.65
246,"Concrete","A1","acrylic",2.785640838,"adjective",7,11.56,4.31
247,"Abstract","A1","shameless",3.100569443,"adjective",9,9.79,1.89
247,"Concrete","A1","overcast",3.055571209,"adjective",8,9.05,4.04
248,"Abstract","A2","fairness",4.045207525,"noun",8,5.61,1.83
248,"Concrete","A2","dollar",4.143978139,"noun",6,5.06,4.93
249,"Abstract","A2","impatience",2.66886358,"noun",10,7.89,1.93
249,"Concrete","A2","stopwatch",2.838750526,"noun",9,8.33,4.92
250,"Abstract","A1","euphemism",2.967577333,"noun",9,14.38,1.74
250,"Concrete","A1","cyanide",2.985770338,"noun",7,14,4.32
251,"Abstract","A2","irony",3.732763606,"noun",5,11.4,1.59
251,"Concrete","A2","spa",3.790556107,"noun",3,11.06,4.67
252,"Abstract","A1","biased",3.317949749,"verb",6,10.95,1.52
252,"Concrete","A1","inject",3.510648907,"verb",6,10.17,4.28
253,"Abstract","A2","virtue",3.514621141,"noun",6,11.53,1.62
253,"Concrete","A2","warden",3.638239832,"noun",6,11,4.27
254,"Abstract","A2","tact",2.883256447,"noun",4,10.42,1.76
254,"Concrete","A2","nook",2.996765722,"noun",4,9.74,4.37
255,"Abstract","A1","earful",2.318985017,"adjective",6,8.32,1.96
255,"Concrete","A1","flatbed",2.318985017,"adjective",7,9.3,4.37
256,"Abstract","A2","folly",3.296708622,"noun",5,10.67,1.92
256,"Concrete","A2","scroll",3.350874161,"noun",6,9.89,4.11
257,"Abstract","A1","bewildered",3.144442046,"verb",10,11.63,1.8
257,"Concrete","A1","snowboarding",2.996765722,"verb",12,11.18,4.43
258,"Abstract","A2","weirdness",2.625154652,"noun",9,8.61,1.93
258,"Concrete","A2","windshield",2.5019157,"noun",10,7.85,4.86
259,"Abstract","A2","serenity",2.905250741,"noun",8,11.05,1.62
259,"Concrete","A2","silverback",3.086670833,"noun",10,11.73,4
260,"Abstract","A2","dislike",3.517249255,"verb",7,5.42,1.7
260,"Concrete","A2","whistling",3.415067013,"verb",9,6.32,4.19
261,"Abstract","A2","merit",3.577120383,"noun",5,10.47,1.66
261,"Concrete","A2","boar",3.570217544,"noun",4,9.83,4.8
262,"Abstract","A2","choice",5.025601212,"noun",6,5.17,1.9
262,"Concrete","A2","floor",5.04450774,"noun",5,4.44,4.8
263,"Abstract","A1","unforgettable",3.362253707,"adjective",13,8.94,1.6
263,"Concrete","A1","undercooked",3.196794988,"adjective",11,9.61,4.38
264,"Abstract","A1","cynical",3.673459331,"adjective",7,13.44,1.64
264,"Concrete","A1","tonic",3.589497488,"adjective",5,12.63,4.1
265,"Abstract","A2","deception",3.367833584,"noun",9,10,1.86
265,"Concrete","A2","diagram",3.382371995,"noun",7,9.63,4.36
266,"Abstract","A1","irresistibility",1.172856981,"noun",15,10.89,1.86
266,"Concrete","A1","cosmetologist",1.297795718,"noun",13,11.11,4.22
267,"Abstract","A2","value",5.004641466,"noun",5,6.78,1.62
267,"Concrete","A2","captain",4.848879583,"noun",7,6.06,4.19
268,"Abstract","A2","hideousness",1.899855709,"noun",11,11.32,1.76
268,"Concrete","A2","infantryman",1.871826985,"noun",11,10.44,4.36
269,"Abstract","A1","ravenous",2.771282688,"adjective",8,12.44,1.85
269,"Concrete","A1","jugular",2.799539447,"adjective",7,12.95,4.19
270,"Abstract","A1","dubious",3.428129486,"adjective",7,12.19,1.52
270,"Concrete","A1","lesbian",3.569056328,"adjective",7,13.05,4.21
271,"Abstract","A2","sane",3.351833928,"noun",4,8.5,1.79
271,"Concrete","A2","weep",3.398166263,"noun",4,8.5,4.54
272,"Abstract","A2","cheapness",1.899855709,"noun",9,9.84,1.72
272,"Concrete","A2","roaster",1.926184648,"noun",7,9.48,4.19
273,"Abstract","A1","probability",3.294526233,"noun",11,11,1.65
273,"Concrete","A1","landowner",3.171406915,"noun",9,11,4.29
274,"Abstract","A1","disrespect",3.359436652,"noun",10,8.78,1.93
274,"Concrete","A1","bridesmaid",3.454647619,"noun",10,8.47,4.41
275,"Abstract","A2","wickedness",2.752640578,"noun",10,8.79,1.72
275,"Concrete","A2","intercom",2.712769065,"noun",8,8.79,4.67
276,"Abstract","A1","ideology",3.497139436,"noun",8,12.67,1.62
276,"Concrete","A1","silicon",3.317949749,"noun",7,12.67,4.68
277,"Abstract","A2","afterlife",3.212931624,"noun",9,8.11,1.9
277,"Concrete","A2","tightrope",3.168492176,"noun",9,7.67,4.78
278,"Abstract","A2","limited",4.394010303,"adjective",7,7.38,1.87
278,"Concrete","A2","olive",4.285908558,"adjective",5,6.68,4.9
279,"Abstract","A1","dutiful",2.564967446,"adjective",7,10.84,1.82
279,"Concrete","A1","nudist",2.428129486,"adjective",6,10.94,4.66
280,"Abstract","A2","lieu",2.712769065,"noun",4,11.65,1.73
280,"Concrete","A2","oboe",2.704335898,"noun",4,10.78,4.43
281,"Abstract","A1","nameless",2.659523554,"adjective",8,10.06,1.83
281,"Concrete","A1","adhesive",2.844954839,"adjective",8,9.17,4.35
282,"Abstract","A2","fidelity",2.880427157,"noun",8,12.82,1.87
282,"Concrete","A2","calamari",2.704335898,"noun",8,13.16,4.79
283,"Abstract","A2","glory",4.371605682,"noun",5,7.4,1.45
283,"Concrete","A2","cricket",4.452219691,"noun",7,7.72,4.77
284,"Abstract","A1","uneventful",2.481065561,"adjective",10,10.42,1.74
284,"Concrete","A1","sourdough",2.614813819,"adjective",9,9.58,4.66
285,"Abstract","A2","accord",3.248403942,"noun",6,9.65,1.57
285,"Concrete","A2","tutor",3.440028709,"noun",5,8.65,4.28
286,"Abstract","A2","belief",4.27299768,"noun",6,7.3,1.19
286,"Concrete","A2","tide",4.252640995,"noun",4,6.68,4.1
287,"Abstract","A2","newness",2.12709949,"noun",7,7.2,1.79
287,"Concrete","A2","restroom",2.093675735,"noun",8,6.63,4.93
288,"Abstract","A2","rhetoric",3.690052879,"noun",8,13.69,1.5
288,"Concrete","A2","database",3.66281546,"noun",8,14.2,4
289,"Abstract","A1","undertake",3.525682422,"verb",9,11.48,1.71
289,"Concrete","A1","fencing",3.651904157,"verb",7,10.94,4.45
290,"Abstract","A2","chivalry",2.871826985,"noun",8,13.89,1.88
290,"Concrete","A2","titanium",3.049844165,"noun",8,13.58,4.67
291,"Abstract","A1","insightful",2.664218675,"adjective",10,8.94,1.77
291,"Concrete","A1","hairless",2.521810529,"adjective",8,8.67,4.52
292,"Abstract","A1","optimal",2.796106271,"adjective",7,13.74,1.76
292,"Concrete","A1","dorsal",2.854098218,"adjective",6,13,4.07
293,"Abstract","A1","inspire",3.951972259,"verb",7,8.11,1.74
293,"Concrete","A1","stare",3.760567946,"verb",5,7.61,4.1
294,"Abstract","A1","poetic",3.330212996,"adjective",6,9.94,1.88
294,"Concrete","A1","silky",3.272077076,"adjective",5,9.1,4.12
295,"Abstract","A1","interfaith",1.974489327,"noun",10,14.87,1.92
295,"Concrete","A1","paralegal",2.110709074,"noun",9,15.11,4.33
296,"Abstract","A2","naughtiness",2.394705731,"noun",11,8.9,1.87
296,"Concrete","A2","weightlifter",2.45916372,"noun",12,8.33,4.72
297,"Abstract","A1","beyond",4.77106366,"preposition",6,6.32,1.72
297,"Concrete","A1","till",4.832487993,"preposition",4,6.9,4
298,"Abstract","A1","misrepresentation",2.521810529,"noun",17,12.72,1.55
298,"Concrete","A1","cinematographer",2.339188403,"noun",15,13.53,4.32
299,"Abstract","A1","super",4.785075534,"adjective",5,5.32,1.9
299,"Concrete","A1","bloody",4.660560844,"adjective",6,5.83,4.08
300,"Abstract","A1","digression",1.540833766,"noun",10,14.89,1.81
300,"Concrete","A1","glycerol",1.695735726,"noun",8,14.71,4.38
301,"Abstract","A2","pluralism",2.286800333,"noun",9,13.76,1.79
301,"Concrete","A2","pageboy",2.158133724,"noun",7,12.86,4.08
302,"Abstract","A1","intimation",1.899855709,"noun",10,12.59,1.69
302,"Concrete","A1","catacomb",1.899855709,"noun",8,11.75,4.67
303,"Abstract","A1","dread",3.6576312,"noun",5,9.44,1.86
303,"Concrete","A1","compass",3.725119504,"noun",7,8.44,4.66
304,"Abstract","A1","wrathful",1.394705731,"adjective",8,10.78,1.86
304,"Concrete","A1","bifocal",1.540833766,"adjective",7,11.39,4.1
305,"Abstract","A2","renown",2.420011596,"noun",6,11,1.68
305,"Concrete","A2","torturer",2.227214643,"noun",8,10.83,4.31
306,"Abstract","A2","privacy",4.036576276,"noun",7,7.84,1.5
306,"Concrete","A2","fluid",3.902831267,"noun",5,7.94,4.73
307,"Abstract","A1","stupendous",2.974489327,"adjective",10,9.68,1.54
307,"Concrete","A1","intestine",3.10903549,"adjective",9,9.28,4.55
308,"Abstract","A2","unfairness",3.075946968,"noun",10,7.42,1.67
308,"Concrete","A2","grapefruit",3.159628715,"noun",10,6.9,4.96
309,"Abstract","A1","supremacy",3.12387052,"noun",9,13.11,1.9
309,"Concrete","A1","metalwork",3.02411533,"noun",9,12.61,4.46
310,"Abstract","A1","helpfulness",1.540833766,"noun",11,7.24,1.83
310,"Concrete","A1","coffeemaker",1.598825713,"noun",11,7.78,4.93
311,"Abstract","A2","religion",4.38566583,"noun",8,7.06,1.71
311,"Concrete","A2","pastry",4.372429336,"noun",6,7.21,4.97
312,"Abstract","A1","inference",2.508649083,"noun",9,13.32,1.65
312,"Concrete","A1","grenadine",2.420011596,"noun",9,14,4.19
313,"Abstract","A1","prosperity",3.849245715,"noun",10,10.4,1.64
313,"Concrete","A1","ambassador",3.955807114,"noun",10,11,4.28
314,"Abstract","A2","brainpower",2.367833584,"noun",10,8.95,1.56
314,"Concrete","A2","homemaker",2.420011596,"noun",9,8.58,4.22
315,"Abstract","A2","opinion",4.693995065,"noun",7,8.42,1.93
315,"Concrete","A2","target",4.811379516,"noun",6,7.58,4.11
316,"Abstract","A2","patience",4.055571209,"noun",8,7.68,1.66
316,"Concrete","A2","lobster",4.084901811,"noun",7,7.44,4.86
317,"Abstract","A1","incredible",4.939121072,"adjective",10,8.8,1.93
317,"Concrete","A1","military",4.81834475,"adjective",8,8.2,4
318,"Abstract","A2","eagerness",2.57079699,"noun",9,10.94,1.69
318,"Concrete","A2","watchman",2.68250746,"noun",8,10.5,4.68
319,"Abstract","A1","applicability",1.297795718,"noun",13,14.63,1.69
319,"Concrete","A1","proctologist",1.297795718,"noun",12,15.44,4.18
320,"Abstract","A2","esteem",3.539591149,"noun",6,10.55,1.83
320,"Concrete","A2","sperm",3.678006959,"noun",5,11.14,4.82
321,"Abstract","A1","doubtful",3.19404628,"adjective",8,8.33,1.73
321,"Concrete","A1","thorny",3.03419222,"adjective",6,7.56,4.26
322,"Abstract","A2","pity",4.095236388,"noun",4,8.72,1.87
322,"Concrete","A2","exam",4.104992378,"noun",4,8.21,4.48
323,"Abstract","A2","truthfulness",2.110709074,"noun",12,7.5,1.81
323,"Concrete","A2","thumbprint",2.038158407,"noun",10,6.79,4.69
324,"Abstract","A2","willpower",2.860088582,"noun",9,10.6,1.48
324,"Concrete","A2","armband",2.66886358,"noun",7,10,4.67
325,"Abstract","A2","delirium",2.339188403,"noun",8,12.61,1.97
325,"Concrete","A2","cursor",2.308519583,"noun",6,12.16,4.33
326,"Abstract","A2","soul",4.526773212,"noun",4,6.17,1.86
326,"Concrete","A2","metal",4.631746522,"noun",5,5.61,4.87
327,"Abstract","A2","wits",3.697901788,"noun",4,10.25,1.76
327,"Concrete","A2","polo",3.536468961,"noun",4,9.95,4.43
328,"Abstract","A2","amends",3.23731497,"noun",6,10.16,1.92
328,"Concrete","A2","suede",3.070484072,"noun",5,10.5,4.24
329,"Abstract","A1","sanctimony",1.473886977,"noun",10,15.33,1.83
329,"Concrete","A1","breathalyzer",1.540833766,"noun",12,14.85,4.63
330,"Abstract","A2","bungle",2.481065561,"name",6,9.07,1.84
330,"Concrete","A2","aloe",2.66886358,"name",4,8.95,4.83
331,"Abstract","A2","attitude",4.442447749,"noun",8,6.78,1.97
331,"Concrete","A2","screen",4.614342641,"noun",6,5.84,4.6
332,"Abstract","A1","fresh",4.893319495,"adjective",5,6.22,1.97
332,"Concrete","A1","flat",4.993408713,"adjective",4,5.68,4.07
333,"Abstract","A2","bummer",2.774916972,"noun",6,7.3,1.97
333,"Concrete","A2","railing",2.716925025,"noun",7,6.56,4.79
334,"Abstract","A1","atone",2.546994075,"verb",5,12.12,1.88
334,"Concrete","A1","corrode",2.358493558,"verb",7,11.44,4.04
335,"Abstract","A2","pseudo",2.744953749,"noun",6,13.75,1.9
335,"Concrete","A2","latex",2.854098218,"noun",5,13.48,4.77
336,"Abstract","A2","premonition",2.528244639,"noun",11,10.47,1.9
336,"Concrete","A2","mouthpiece",2.686961802,"noun",10,10.6,4.66
337,"Abstract","A2","impurity",2.172856981,"noun",8,10.28,1.93
337,"Concrete","A2","goggle",2.34894824,"noun",6,9.44,4.42
338,"Abstract","A1","rationalist",1.899855709,"noun",11,14.24,1.52
338,"Concrete","A1","pornographer",1.996765722,"noun",12,14.83,4.15
339,"Abstract","A1","finite",3.020018181,"adjective",6,12.84,1.74
339,"Concrete","A1","pygmy",3.149054066,"adjective",5,12.77,4.29
340,"Abstract","A1","conundrum",3.153617623,"noun",9,14.56,1.93
340,"Concrete","A1","shallot",3.233554821,"noun",7,14.79,4.59
341,"Abstract","A1","actuality",2.172856981,"noun",9,12.38,1.96
341,"Concrete","A1","cuticle",1.974489327,"noun",7,11.82,4.94
342,"Abstract","A1","sketchy",2.857103728,"adjective",7,11.59,1.96
342,"Concrete","A1","chive",2.708572951,"adjective",5,11.07,4.81
343,"Abstract","A1","susceptibility",1.926184648,"noun",14,14.47,1.6
343,"Concrete","A1","horticulturist",2.075946968,"noun",14,15.07,4
344,"Abstract","A1","unloved",3.133486289,"adjective",7,7.28,1.89
344,"Concrete","A1","booby",3.133486289,"adjective",5,7.33,4.21
345,"Abstract","A2","amazement",3.095409448,"noun",9,9.22,1.89
345,"Concrete","A2","postage",3.009602947,"noun",7,8.33,4.37
346,"Abstract","A1","unthinking",2.214249666,"adjective",10,9.44,1.96
346,"Concrete","A1","snowmobile",2.038158407,"adjective",10,8.78,4.81
347,"Abstract","A2","sanity",3.144442046,"noun",6,10.29,1.85
347,"Concrete","A2","waterway",3.009602947,"noun",8,9.39,4.4
348,"Abstract","A2","liberty",4.029787167,"name",7,8.83,1.85
348,"Concrete","A2","mount",4.121758742,"name",5,8.53,4
349,"Abstract","A2","unspecific",1.540833766,"adjective",10,12.11,1.41
349,"Concrete","A2","hardcopy",1.394705731,"adjective",8,11.61,4.61
350,"Abstract","A1","gullibility",1.809679079,"noun",11,10.63,1.48
350,"Concrete","A1","newsstand",1.649978236,"noun",9,9.74,4.71
351,"Abstract","A2","displeasure",2.559058586,"noun",11,8.95,1.85
351,"Concrete","A2","dachshund",2.481065561,"noun",9,9.17,4.67
352,"Abstract","A1","parable",2.546994075,"adjective",7,11.24,1.89
352,"Concrete","A1","stilt",2.540833766,"adjective",5,10.25,4.5
353,"Abstract","A2","cahoots",2.508649083,"noun",7,12.19,1.96
353,"Concrete","A2","herbivore",2.436098416,"noun",9,11.94,4.08
354,"Abstract","A2","liability",3.525682422,"noun",9,12.9,1.96
354,"Concrete","A2","morphine",3.62972889,"noun",8,13.22,4.5
355,"Abstract","A1","unworthy",2.678006959,"adjective",8,10.84,1.93
355,"Concrete","A1","mummified",2.760193715,"adjective",9,10.05,4.33
356,"Abstract","A1","beguile",2.142893758,"verb",7,12.88,1.76
356,"Concrete","A1","lubricate",2.329204182,"verb",9,12.94,4.18
357,"Abstract","A1","satisfaction",3.820239951,"noun",12,9.53,1.9
357,"Concrete","A1","broadcaster",3.655730565,"noun",11,9.16,4.35
358,"Abstract","A2","hardship",3.521810529,"noun",8,10.33,1.79
358,"Concrete","A2","sculptor",3.513301096,"noun",8,9.84,4.09
359,"Abstract","A2","morals",3.253242928,"noun",6,9.75,1.31
359,"Concrete","A2","kayak",3.270923571,"noun",5,8.8,4.7
360,"Abstract","A2","importance",4.321973411,"noun",10,6.8,1.75
360,"Concrete","A2","furniture",4.516528107,"noun",9,5.89,4.89
361,"Abstract","A1","futurist",2.12709949,"noun",8,13.79,1.9
361,"Concrete","A1","cellulose",2.297795718,"noun",9,13.22,4.33
362,"Abstract","A1","complicity",2.640218398,"noun",10,13.67,1.7
362,"Concrete","A1","widescreen",2.481065561,"noun",10,13.85,4.46
363,"Abstract","A1","suffice",2.967577333,"verb",7,12.26,1.72
363,"Concrete","A1","hoist",3.057463562,"verb",5,11.32,4
364,"Abstract","A2","uniqueness",2.778521097,"noun",10,10.68,1.87
364,"Concrete","A2","guacamole",2.778521097,"noun",9,9.68,4.89
365,"Abstract","A2","whatnot",3.097136267,"noun",7,9.61,1.92
365,"Concrete","A2","strudel",2.948588757,"noun",7,10.59,4.12
366,"Abstract","A2","moderation",2.969893575,"noun",10,10.79,1.9
366,"Concrete","A2","dealership",2.822840525,"noun",10,11.21,4.04
367,"Abstract","A1","libertarianism",1.649978236,"noun",14,16.73,1.75
367,"Concrete","A1","polyethylene",1.737128411,"noun",12,16.15,4.08
368,"Abstract","A1","requisite",2.553068223,"adjective",9,15.58,1.66
368,"Concrete","A1","endoscopy",2.358493558,"adjective",9,15.69,4.15
369,"Abstract","A1","diagnose",2.992400916,"verb",8,10.72,1.92
369,"Concrete","A1","chisel",3.088432679,"verb",6,10.53,4.63
370,"Abstract","A1","positional",3.369677725,"adjective",10,10.41,1.87
370,"Concrete","A1","abdominal",3.21817996,"adjective",9,10.24,4.28
371,"Abstract","A1","workability",1.297795718,"noun",11,11.11,1.93
371,"Concrete","A1","holograph",1.172856981,"noun",9,12.11,4.27
372,"Abstract","A1","freewill",1.297795718,"noun",8,10.28,1.85
372,"Concrete","A1","sparkplug",1.297795718,"noun",9,9.58,4.92
373,"Abstract","A1","infallibility",1.774916972,"noun",13,13,1.48
373,"Concrete","A1","cheesecloth",1.974489327,"noun",11,13.2,4.8
374,"Abstract","A2","divinity",2.695735726,"noun",8,10.41,1.9
374,"Concrete","A2","aerosol",2.630234177,"noun",7,9.47,4.23
375,"Abstract","A2","alpha",3.733958365,"name",5,12.22,1.81
375,"Concrete","A2","baron",3.599910094,"name",5,11.59,4.14
376,"Abstract","A2","peace",4.743399921,"noun",5,6.32,1.62
376,"Concrete","A2","cream",4.888219546,"noun",5,5.95,4.83
377,"Abstract","A2","relevance",3.265109636,"noun",9,11.56,1.58
377,"Concrete","A2","stoneware",3.19404628,"noun",9,11.71,4.66
378,"Abstract","A1","upbeat",3.459911859,"adjective",6,11.61,1.93
378,"Concrete","A1","tabloid",3.590051789,"adjective",7,10.95,4.07
379,"Abstract","A2","bias",3.204938249,"noun",4,10.71,1.68
379,"Concrete","A2","casing",3.074133627,"noun",6,11.53,4.28
380,"Abstract","A2","specificity",1.540833766,"noun",11,11.82,1.88
380,"Concrete","A2","floodgate",1.695735726,"noun",9,11.17,4.43
381,"Abstract","A2","miracle",4.123384097,"noun",7,6.8,1.96
381,"Concrete","A2","grave",4.198162846,"noun",5,7.06,4.56
382,"Abstract","A2","betrayal",3.437674804,"noun",8,9.78,1.76
382,"Concrete","A2","emblem",3.302117091,"noun",6,10.32,4.3
383,"Abstract","A1","conformity",2.66886358,"noun",10,14.56,1.79
383,"Concrete","A1","phosphorus",2.785640838,"noun",10,13.74,4.27
384,"Abstract","A1","rely",4.318881601,"verb",4,9.32,1.93
384,"Concrete","A1","drag",4.157534284,"verb",4,8.84,4.17
385,"Abstract","A1","disdain",2.729159482,"noun",7,13.44,1.83
385,"Concrete","A1","homestead",2.899855709,"noun",9,12.78,4.07
386,"Abstract","A2","psyche",3.339188403,"noun",6,12.53,1.34
386,"Concrete","A2","winch",3.352791579,"noun",5,12.22,4.4
387,"Abstract","A1","insistent",2.953414301,"adjective",9,10.39,1.72
387,"Concrete","A1","obituary",2.992400916,"adjective",8,9.44,4.18
388,"Abstract","A2","unkindness",1.809679079,"noun",10,7.68,1.96
388,"Concrete","A2","newspaperman",1.649978236,"noun",12,7.5,4.5
389,"Abstract","A2","politeness",2.756433567,"noun",10,6.89,1.79
389,"Concrete","A2","xylophone",2.813007022,"noun",9,7.11,4.75
390,"Abstract","A1","breakthrough",3.951731453,"noun",12,11.53,1.87
390,"Concrete","A1","conservatory",3.957949432,"noun",12,12.11,4.24
391,"Abstract","A1","foreknowledge",1.841863762,"noun",13,13.24,1.86
391,"Concrete","A1","leisurewear",1.951008231,"noun",11,13.83,4.33
392,"Abstract","A2","courage",4.208953326,"noun",7,8.42,1.52
392,"Concrete","A2","sculpture",4.054051366,"noun",9,7.47,4.79
393,"Abstract","A2","validity",2.809679079,"noun",8,13.5,1.89
