"item_nr","condition","match_null","string","Zipf.SUBTLEX_UK","PoS.SUBTLEX_UK","Length","AoA.Kuperman","CNC.Brysbaert"
389,"Abstract","A2","ambience",3.044040589,"noun",8,13.28,1.72
389,"Concrete","A2","townhouse",2.938773775,"noun",9,12.61,4.86
390,"Abstract","A1","ancestral",3.103975692,"adjective",9,11.21,1.96
390,"Concrete","A1","pedestal",3.162603347,"adjective",8,10.8,4.48
391,"Abstract","A2","sane",3.351833928,"noun",4,8.5,1.79
391,"Concrete","A2","socket",3.334224983,"noun",6,8.06,4.32
392,"Abstract","A2","commitment",4.441434953,"noun",10,9.33,1.74
392,"Concrete","A2","assistant",4.288023542,"noun",9,8.61,4.07
393,"Abstract","A1","optimal",2.796106271,"adjective",7,13.74,1.76
393,"Concrete","A1","dorsal",2.854098218,"adjective",6,13,4.07
394,"Abstract","A1","streetwise",2.946155729,"name",10,12.5,1.96
394,"Concrete","A1","primrose",3.139780522,"name",8,12.53,4.08
395,"Abstract","A2","stinginess",1.473886977,"noun",10,8.84,1.78
395,"Concrete","A2","sparkplug",1.297795718,"noun",9,9.58,4.92
396,"Abstract","A2","ultra",3.572530702,"noun",5,9.27,1.55
396,"Concrete","A2","strand",3.47820835,"noun",6,8.39,4.1
397,"Abstract","A2","value",5.004641466,"noun",5,6.78,1.62
397,"Concrete","A2","gold",5.101969238,"noun",4,7.1,4.81
398,"Abstract","A1","freelance",3.243510432,"noun",9,13.84,1.92
398,"Concrete","A1","courier",3.331219473,"noun",7,13.59,4.58
399,"Abstract","A2","heyday",3.563792088,"noun",6,10.59,1.52
399,"Concrete","A2","shaft",3.604220745,"noun",5,10.17,4.71
400,"Abstract","A2","gracefulness",1.774916972,"noun",12,8.33,1.86
400,"Concrete","A2","guardhouse",1.809679079,"noun",10,9.28,4.67
401,"Abstract","A1","susceptibility",1.926184648,"noun",14,14.47,1.6
401,"Concrete","A1","teleprompter",1.774916972,"noun",12,13.5,4.81
402,"Abstract","A1","displease",1.926184648,"verb",9,8.06,1.71
402,"Concrete","A1","waterbed",1.809679079,"verb",8,7.17,4.93
403,"Abstract","A2","deception",3.367833584,"noun",9,10,1.86
403,"Concrete","A2","gooseberry",3.21687381,"noun",10,9.41,4.7
404,"Abstract","A2","favoritism",1.172856981,"noun",10,8.58,1.93
404,"Concrete","A2","laundryman",1.172856981,"noun",10,7.78,4.67
405,"Abstract","A1","trustworthiness",1.774916972,"noun",15,10.05,1.88
405,"Concrete","A1","parallelogram",1.841863762,"noun",13,11.05,4.07
406,"Abstract","A2","patience",4.055571209,"noun",8,7.68,1.66
406,"Concrete","A2","chapel",4.058783321,"noun",6,6.95,4.6
407,"Abstract","A2","sexism",2.969893575,"noun",6,13.63,1.61
407,"Concrete","A2","abscess",2.946155729,"noun",7,13.11,4.48
408,"Abstract","A2","letdown",2.508649083,"noun",7,10.28,1.83
408,"Concrete","A2","muffler",2.367833584,"noun",7,9.5,4.68
409,"Abstract","A1","peerless",2.158133724,"adjective",8,13.71,1.72
409,"Concrete","A1","capillary",2.214249666,"adjective",9,13.17,4.29
410,"Abstract","A2","capability",3.740275487,"noun",10,9.4,1.93
410,"Concrete","A2","ceramics",3.707728841,"noun",8,9.5,4.62
411,"Abstract","A1","iffy",2.928731837,"adjective",4,7.84,1.68
411,"Concrete","A1","wooded",3.061223711,"adjective",6,8.68,4.46
412,"Abstract","A1","wistfulness",1.473886977,"noun",11,13.06,1.92
412,"Concrete","A1","cockfight",1.297795718,"noun",9,12.42,4.43
413,"Abstract","A1","appropriation",2.172856981,"noun",13,12.94,1.96
413,"Concrete","A1","dermatologist",2.275519323,"noun",13,12.62,4.21
414,"Abstract","A2","intuition",3.072312683,"noun",9,10.58,1.67
414,"Concrete","A2","cyclone",2.905250741,"noun",7,9.58,4.48
415,"Abstract","A1","lucky",5.030972913,"adjective",5,5.89,1.76
415,"Concrete","A1","dead",5.149084649,"adjective",4,5.17,4.07
416,"Abstract","A2","evolve",3.460658711,"verb",6,10.63,1.96
416,"Concrete","A2","clamp",3.436098416,"verb",5,10.89,4.53
417,"Abstract","A1","tenacity",3.055571209,"noun",8,13.67,1.41
417,"Concrete","A1","bisque",3.150580586,"noun",6,14,4.08
418,"Abstract","A2","disrespect",3.359436652,"noun",10,8.78,1.93
418,"Concrete","A2","shortbread",3.352791579,"noun",10,8.78,4.56
419,"Abstract","A2","revenge",4.016504955,"noun",7,8,1.54
419,"Concrete","A2","spine",3.907390127,"noun",5,7.35,4.88
420,"Abstract","A1","forgive",4.275519323,"verb",7,5.44,1.92
420,"Concrete","A1","shout",4.429414382,"verb",5,4.72,4.17
421,"Abstract","A1","vindicate",1.951008231,"verb",9,11.78,1.71
421,"Concrete","A1","embroider",2.057463562,"verb",9,11,4.22
422,"Abstract","A2","loathing",2.865997442,"noun",8,13.21,1.89
422,"Concrete","A2","lithium",2.857103728,"noun",7,13.9,4.13
423,"Abstract","A1","frankness",2.275519323,"noun",9,13.26,1.9
423,"Concrete","A1","clitoris",2.308519583,"noun",8,14,4.93
424,"Abstract","A1","risky",4.091935073,"adjective",5,8.16,1.31
424,"Concrete","A1","solar",4.225679128,"adjective",5,9.05,4
425,"Abstract","A2","repute",2.564967446,"noun",6,12.38,1.76
425,"Concrete","A2","coachman",2.436098416,"noun",8,11.39,4.12
426,"Abstract","A1","justice",4.746115482,"noun",7,9.47,1.45
426,"Concrete","A1","studio",4.783162183,"noun",6,9.56,4.55
427,"Abstract","A2","lament",2.822840525,"noun",6,11.81,1.75
427,"Concrete","A2","annex",2.915843814,"noun",5,12.53,4
428,"Abstract","A1","overrated",2.97219753,"verb",9,10.05,1.63
428,"Concrete","A1","pollinate",2.774916972,"verb",9,9.68,4
429,"Abstract","A2","wry",2.860088582,"noun",3,13.4,1.59
429,"Concrete","A2","flan",2.915843814,"noun",4,12.65,4.05
430,"Abstract","A2","supposition",2.318985017,"noun",11,12.23,1.77
430,"Concrete","A2","tattooist",2.318985017,"noun",9,11.24,4.74
431,"Abstract","A1","uptight",3.1189816,"adjective",7,9.85,1.86
431,"Concrete","A1","intestine",3.10903549,"adjective",9,9.28,4.55
432,"Abstract","A1","willingness",3.392092115,"noun",11,8.79,1.81
432,"Concrete","A1","technician",3.394705731,"noun",10,8.82,4.1
433,"Abstract","A1","deference",2.68250746,"noun",9,12.88,1.92
433,"Concrete","A1","chinchilla",2.664218675,"noun",10,12.67,4.72
434,"Abstract","A2","fanaticism",2.286800333,"noun",10,15,1.62
434,"Concrete","A2","centrifuge",2.403305902,"noun",10,15.17,4.38
435,"Abstract","A1","aspiring",3.365052607,"verb",8,11,1.87
435,"Concrete","A1","catapult",3.18709742,"verb",8,10.56,4.43
436,"Abstract","A2","almighty",3.678459114,"name",8,8.47,1.9
436,"Concrete","A2","admiral",3.570217544,"name",7,8.72,4.11
437,"Abstract","A2","accord",3.248403942,"noun",6,9.65,1.57
437,"Concrete","A2","blazer",3.059347706,"noun",6,9.6,4.79
438,"Abstract","A2","pacifism",1.974489327,"noun",8,13.39,1.83
438,"Concrete","A2","looter",1.974489327,"noun",6,12.47,4.38
439,"Abstract","A1","arrogance",3.387700829,"noun",9,11.72,1.74
439,"Concrete","A1","pacemaker",3.320017822,"noun",9,12.42,4.68
440,"Abstract","A1","quaintness",1.841863762,"noun",10,12.78,1.6
440,"Concrete","A1","cerebrum",1.695735726,"noun",8,12.82,4.21
441,"Abstract","A2","prestige",3.280066951,"noun",8,11.59,1.61
441,"Concrete","A2","guillotine",3.093675735,"noun",10,11.75,4.64
442,"Abstract","A1","realization",1.841863762,"noun",11,11.33,1.54
442,"Concrete","A1","condominium",1.926184648,"noun",11,12.05,4.35
443,"Abstract","A2","oblivion",3.040128,"noun",8,10.94,1.37
443,"Concrete","A2","sycamore",2.958186816,"noun",8,11.12,4.48
444,"Abstract","A2","objectivity",2.420011596,"noun",11,10.74,1.48
444,"Concrete","A2","pterodactyl",2.367833584,"noun",11,10.33,4.2
445,"Abstract","A1","unredeemed",1.473886977,"adjective",10,13.58,1.54
445,"Concrete","A1","gunmetal",1.394705731,"adjective",8,13.75,4.27
446,"Abstract","A2","awesomeness",2.12709949,"noun",11,10.95,1.57
446,"Concrete","A2","snowboarder",2.297795718,"noun",11,11.15,4.61
447,"Abstract","A2","utilize",1.473886977,"verb",7,10.63,1.96
447,"Concrete","A2","jackknife",1.297795718,"verb",9,10.06,4.33
448,"Abstract","A1","sanity",3.144442046,"noun",6,10.29,1.85
448,"Concrete","A1","orchid",3.314829057,"noun",6,9.76,4.92
449,"Abstract","A2","imagination",4.278480692,"noun",11,6.28,1.69
449,"Concrete","A2","detective",4.255403005,"noun",9,6.58,4.21
450,"Abstract","A2","hideousness",1.899855709,"noun",11,11.32,1.76
450,"Concrete","A2","moneylender",2.038158407,"noun",11,11.41,4.43
451,"Abstract","A2","enchant",2.093675735,"verb",7,7.94,1.75
451,"Concrete","A2","mothball",2.142893758,"verb",8,8.32,4.62
452,"Abstract","A2","irony",3.732763606,"noun",5,11.4,1.59
452,"Concrete","A2","sage",3.677101235,"noun",4,11.39,4.54
453,"Abstract","A2","severity",3.195422809,"noun",8,11.06,1.76
453,"Concrete","A2","pendulum",3.303190749,"noun",8,11.75,4.69
454,"Abstract","A1","martyrdom",2.659523554,"noun",9,13.19,1.64
454,"Concrete","A1","kitchenette",2.645125733,"noun",11,12.95,4.56
455,"Abstract","A2","promptness",1.473886977,"noun",10,10.89,1.93
455,"Concrete","A2","pictogram",1.394705731,"noun",9,11.75,4.46
456,"Abstract","A2","implication",3.386817218,"noun",11,12.22,1.61
456,"Concrete","A2","pornography",3.427324491,"noun",11,12.68,4.11
457,"Abstract","A1","conceited",2.508649083,"verb",9,12.06,1.62
457,"Concrete","A1","lubricate",2.329204182,"verb",9,12.94,4.18
458,"Abstract","A2","conscience",3.798512341,"noun",10,9.72,1.96
458,"Concrete","A2","residence",3.810013023,"noun",9,9.11,4.34
459,"Abstract","A2","creativity",3.752640578,"noun",10,8.32,1.8
459,"Concrete","A2","entertainer",3.574831606,"noun",11,7.85,4.17
460,"Abstract","A1","legality",3.075946968,"noun",8,11.5,1.77
460,"Concrete","A1","amethyst",3.013799061,"noun",8,12.22,4.09
461,"Abstract","A2","amends",3.23731497,"noun",6,10.16,1.92
461,"Concrete","A2","rapper",3.406698845,"noun",6,10.74,4.37
462,"Abstract","A1","justify",3.863938473,"verb",7,10.4,1.45
462,"Concrete","A1","mince",3.781739432,"verb",5,11.11,4
463,"Abstract","A1","unworthiness",1.394705731,"noun",12,11.22,1.73
463,"Concrete","A1","telegrapher",1.473886977,"noun",11,10.84,4.17
464,"Abstract","A2","reformer",2.841863762,"noun",8,14.26,1.92
464,"Concrete","A2","laceration",2.678006959,"noun",10,13.41,4.2
465,"Abstract","A2","usefulness",2.521810529,"noun",10,10.3,1.86
465,"Concrete","A2","blowhole",2.339188403,"noun",8,9.32,4.34
466,"Abstract","A1","reliability",2.958186816,"noun",11,10.06,1.83
466,"Concrete","A1","hieroglyph",2.883256447,"noun",10,9.53,4.17
467,"Abstract","A1","appeaser",1.172856981,"noun",8,13.07,1.93
467,"Concrete","A1","antacid",1.297795718,"noun",7,12.89,4.25
468,"Abstract","A2","absolve",2.473886977,"verb",7,12.9,1.85
468,"Concrete","A2","defecate",2.275519323,"verb",8,13.2,4.21
469,"Abstract","A2","fascism",3.007489587,"noun",7,14.33,1.83
469,"Concrete","A2","cobalt",2.921045008,"noun",6,13.47,4.46
470,"Abstract","A2","luck",5.247843986,"noun",4,6.53,1.33
470,"Concrete","A2","shot",5.196904576,"noun",4,5.84,4.44
471,"Abstract","A1","conformity",2.66886358,"noun",10,14.56,1.79
471,"Concrete","A1","catheter",2.789157411,"noun",8,14.37,4.48
472,"Abstract","A1","behave",4.166587051,"verb",6,4.28,1.78
472,"Concrete","A1","tear",4.227597675,"verb",4,4.89,4.56
473,"Abstract","A2","thrifty",2.704335898,"noun",7,10.7,1.92
473,"Concrete","A2","riser",2.587830329,"noun",5,10.56,4.03
474,"Abstract","A2","inconvenience",3.344095737,"noun",13,9.37,1.73
474,"Concrete","A2","accelerator",3.18989032,"noun",11,10.27,4.32
475,"Abstract","A2","faithlessness",1.172856981,"noun",13,12.14,1.86
475,"Concrete","A2","telemarketer",1.172856981,"noun",12,12.2,4.62
476,"Abstract","A1","variability",2.297795718,"noun",11,12.58,1.88
476,"Concrete","A1","breakwater",2.34894824,"noun",10,12.27,4.17
477,"Abstract","A1","reintegration",2.385931806,"noun",13,14.84,1.83
477,"Concrete","A1","neurologist",2.576549318,"noun",11,14.22,4.1
478,"Abstract","A2","ideology",3.497139436,"noun",8,12.67,1.62
478,"Concrete","A2","truffle",3.602070768,"noun",7,13.62,4.6
479,"Abstract","A1","forgivable",2.12709949,"adjective",10,8.76,1.59
479,"Concrete","A1","treeless",2.093675735,"adjective",8,9.18,4.24
480,"Abstract","A1","bias",3.204938249,"noun",4,10.71,1.68
480,"Concrete","A1","alpaca",3.075946968,"noun",6,10.81,4.81
481,"Abstract","A1","undertake",3.525682422,"verb",9,11.48,1.71
481,"Concrete","A1","fencing",3.651904157,"verb",7,10.94,4.45
482,"Abstract","A1","awareness",3.951490513,"noun",9,9.3,1.84
482,"Concrete","A1","pregnancy",3.868921995,"noun",9,9.16,4.31
483,"Abstract","A2","quantum",3.505968244,"noun",7,14.26,1.9
483,"Concrete","A2","saffron",3.704761468,"noun",7,14.89,4.44
484,"Abstract","A1","consideration",3.993933593,"noun",13,9.5,1.86
484,"Concrete","A1","headquarters",4.04071714,"noun",12,8.72,4.14
485,"Abstract","A2","excite",3.347982067,"verb",6,6.61,1.97
485,"Concrete","A2","juggle",3.365052607,"verb",6,6.39,4.04
486,"Abstract","A2","finesse",3.212931624,"noun",7,12.39,1.86
486,"Concrete","A2","whore",3.389462675,"noun",5,12.22,4.15
487,"Abstract","A2","meantime",4.112043313,"noun",8,8.17,1.87
487,"Concrete","A2","butcher",4.046565,"noun",7,7.9,4.65
488,"Abstract","A1","transcendent",2.142893758,"noun",12,13.33,1.64
488,"Concrete","A1","quartermaster",2.214249666,"noun",13,13.29,4.04
489,"Abstract","A1","discontent",3.318985017,"noun",10,11.86,1.93
489,"Concrete","A1","scaffolding",3.432928369,"noun",11,11.22,4.83
490,"Abstract","A1","enchantment",2.763921588,"noun",11,10.16,1.63
490,"Concrete","A1","biographer",2.874712673,"noun",10,10.37,4.41
491,"Abstract","A2","reasoning",3.317949749,"noun",9,10.14,1.39
491,"Concrete","A2","avocado",3.253242928,"noun",7,9.29,4.89
492,"Abstract","A2","impurity",2.172856981,"noun",8,10.28,1.93
492,"Concrete","A2","fishtail",2.339188403,"noun",8,9.67,4.59
493,"Abstract","A2","originality",3.207619087,"noun",11,9.58,1.86
493,"Concrete","A2","constellation",3.200885705,"noun",13,9.58,4.31
494,"Abstract","A2","fallacy",2.630234177,"noun",7,13.83,1.8
494,"Concrete","A2","statuette",2.614813819,"noun",9,13.62,4.54
495,"Abstract","A1","malice",2.994588803,"noun",6,12.33,1.72
495,"Concrete","A1","semen",2.874712673,"noun",5,12.37,4.79
496,"Abstract","A1","reacquaint",2.214249666,"verb",10,13.17,1.88
496,"Concrete","A1","ejaculate",2.308519583,"verb",9,13.32,4.31
497,"Abstract","A2","despondency",2.12709949,"noun",11,13.93,1.41
497,"Concrete","A2","turnstile",2.275519323,"noun",9,13.67,4.36
498,"Abstract","A2","timidity",2.214249666,"noun",8,10.83,1.97
498,"Concrete","A2","torturer",2.227214643,"noun",8,10.83,4.31
499,"Abstract","A1","remoteness",2.7000571,"noun",10,10.42,1.96
499,"Concrete","A1","headgear",2.796106271,"noun",8,10.78,4.83
500,"Abstract","A2","eagerness",2.57079699,"noun",9,10.94,1.69
500,"Concrete","A2","bassoon",2.733162224,"noun",7,10.38,4.67
501,"Abstract","A2","willpower",2.860088582,"noun",9,10.6,1.48
501,"Concrete","A2","wingspan",3.045983745,"noun",8,9.61,4
502,"Abstract","A1","urge",3.886347524,"verb",4,9.11,1.93
502,"Concrete","A1","glaze",3.760193715,"verb",5,8.42,4
503,"Abstract","A2","imagine",5.072403912,"verb",7,6.06,1.53
503,"Concrete","A2","check",5.096239178,"verb",5,5.53,4.11
504,"Abstract","A2","perplex",1.871826985,"name",7,12,1.73
504,"Concrete","A2","flagstaff",1.951008231,"name",9,11.33,4.41
505,"Abstract","A1","synchronicity",2.093675735,"noun",13,14.47,1.85
505,"Concrete","A1","hermaphrodite",2.18709742,"noun",13,15.42,4.42
506,"Abstract","A1","appreciation",3.692684975,"noun",12,8.5,1.63
506,"Concrete","A1","broadcaster",3.655730565,"noun",11,9.16,4.35
507,"Abstract","A1","uneasiness",1.899855709,"noun",10,9.37,1.82
507,"Concrete","A1","cufflink",1.871826985,"noun",8,9.84,4.86
508,"Abstract","A1","fresh",4.893319495,"adjective",5,6.22,1.97
508,"Concrete","A1","flat",4.993408713,"adjective",4,5.68,4.07
509,"Abstract","A1","oppress",2.339188403,"verb",7,12.37,1.64
509,"Concrete","A1","secrete",2.473886977,"verb",7,13,4.04
510,"Abstract","A1","lucidity",1.695735726,"noun",8,13.81,1.96
510,"Concrete","A1","videophone",1.774916972,"noun",10,13.06,4.59
511,"Abstract","A1","lowly",3.141339929,"adjective",5,10.56,1.71
511,"Concrete","A1","mutant",3.171406915,"adjective",6,10,4.2
512,"Abstract","A1","mainstream",3.902831267,"noun",10,13.28,1.81
512,"Concrete","A1","mahogany",3.825425618,"noun",8,12.83,4.5
513,"Abstract","A2","tendency",3.605291755,"noun",8,12.57,1.83
513,"Concrete","A2","tarmac",3.47820835,"noun",6,13.35,4.8
514,"Abstract","A1","uncertain",3.851678744,"adjective",9,8.37,1.88
514,"Concrete","A1","contestant",3.698333707,"adjective",10,8.21,4.17
515,"Abstract","A1","chummy",2.673459331,"adjective",6,9.78,1.93
515,"Concrete","A1","genital",2.725119504,"adjective",7,9.82,4.19
516,"Abstract","A1","authoritarianism",2.142893758,"noun",16,13.44,1.67
516,"Concrete","A1","astrophysicist",2.227214643,"noun",14,13.06,4.07
517,"Abstract","A1","discourtesy",2.172856981,"noun",11,11.63,1.96
517,"Concrete","A1","wolfhound",2.057463562,"noun",9,11.71,4.8
518,"Abstract","A2","indiscretion",2.142893758,"noun",12,14.53,1.61
518,"Concrete","A2","horticulturist",2.075946968,"noun",14,15.07,4
519,"Abstract","A2","pureness",1.540833766,"noun",8,10.58,1.69
519,"Concrete","A2","sealer",1.598825713,"noun",6,10.12,4.17
520,"Abstract","A1","unavoidable",3.181457153,"adjective",11,8.32,1.64
520,"Concrete","A1","convertible",3.097136267,"adjective",11,8.53,4.46
521,"Abstract","A1","understatement",3.334224983,"noun",14,10.45,1.79
521,"Concrete","A1","receptionist",3.350874161,"noun",12,9.95,4.36
522,"Abstract","A2","oddness",1.774916972,"noun",7,8.72,1.77
522,"Concrete","A2","cashbox",1.598825713,"noun",7,9.47,4.65
523,"Abstract","A2","humility",3.277799089,"noun",8,10.21,1.75
523,"Concrete","A2","primate",3.171406915,"noun",7,9.32,4.5
524,"Abstract","A1","effect",4.83821905,"noun",6,9.26,1.8
524,"Concrete","A1","college",4.65219231,"noun",7,8.37,4.62
525,"Abstract","A1","catholicism",3.239803771,"name",11,9.77,1.93
525,"Concrete","A1","hammerhead",3.083125553,"name",10,10.15,4.28
526,"Abstract","A2","hearsay",2.678006959,"noun",7,12.76,1.82
526,"Concrete","A2","rivet",2.822840525,"noun",5,12.83,4.5
527,"Abstract","A2","wordplay",2.142893758,"noun",8,10.95,1.87
527,"Concrete","A2","streaker",1.951008231,"noun",8,11.26,4.24
528,"Abstract","A1","propensity",2.534584817,"noun",10,15.56,1.89
528,"Concrete","A1","lithograph",2.403305902,"noun",10,15.12,4.39
529,"Abstract","A1","yearn",2.645125733,"verb",5,11.65,1.76
529,"Concrete","A1","weld",2.816309657,"verb",4,11.61,4.18
530,"Abstract","A1","dominion",2.716925025,"noun",8,12.44,1.96
530,"Concrete","A1","pancreas",2.832456293,"noun",8,12.84,4.79
531,"Abstract","A1","preferable",2.860088582,"adjective",10,9,1.54
531,"Concrete","A1","humpback",2.994588803,"adjective",8,8.24,4.69
532,"Abstract","A2","unification",2.74881417,"noun",11,14.33,1.93
532,"Concrete","A2","defibrillator",2.695735726,"noun",13,15.1,4.68
533,"Abstract","A2","prudence",2.880427157,"name",8,11.87,1.58
533,"Concrete","A2","whittle",2.819587367,"name",7,11.06,4.16
534,"Abstract","A2","predicament",3.167027437,"noun",11,10.26,1.82
534,"Concrete","A2","directory",3.015882012,"noun",9,9.57,4.25
535,"Abstract","A2","woe",3.174302222,"noun",3,10.75,1.96
535,"Concrete","A2","haze",3.161118578,"noun",4,11.62,4.04
536,"Abstract","A2","intimation",1.899855709,"noun",10,12.59,1.69
536,"Concrete","A2","turbocharger",1.974489327,"noun",12,13.24,4.07
537,"Abstract","A1","dependency",3.272077076,"noun",10,11,1.93
537,"Concrete","A1","assassin",3.21556372,"noun",8,11.28,4.43
538,"Abstract","A1","differ",3.44701483,"verb",6,9,1.59
538,"Concrete","A1","loom",3.267444558,"verb",4,8.78,4.5
539,"Abstract","A2","mercy",4.02370735,"noun",5,8.74,1.57
539,"Concrete","A2","flesh",4.150580586,"noun",5,8.3,4.59
540,"Abstract","A1","heartsick",1.394705731,"noun",9,10.68,1.93
540,"Concrete","A1","swordplay",1.394705731,"noun",9,10,4.09
541,"Abstract","A2","ego",3.632249469,"noun",3,10.89,1.74
541,"Concrete","A2","flask",3.51986156,"noun",5,10.78,4.79
542,"Abstract","A2","destiny",3.98621554,"noun",7,10.21,1.67
542,"Concrete","A2","fillet",3.803623751,"noun",6,10.95,4.75
543,"Abstract","A2","aggravation",2.763921588,"noun",11,9.11,1.53
543,"Concrete","A2","cornucopia",2.640218398,"noun",10,9.26,4.11
544,"Abstract","A2","lunacy",2.822840525,"noun",6,10.58,1.76
544,"Concrete","A2","dune",3.005365894,"noun",4,9.65,4.46
545,"Abstract","A2","idiocy",2.466587738,"noun",6,11,1.75
545,"Concrete","A2","filament",2.45916372,"noun",8,11.29,4.27
546,"Abstract","A1","allegation",3.679362013,"noun",10,11.84,1.79
546,"Concrete","A1","memorabilia",3.854700987,"noun",11,11.16,4.15
547,"Abstract","A1","trustful",1.394705731,"adjective",8,9,1.76
547,"Concrete","A1","beardless",1.297795718,"adjective",9,8,4.36
548,"Abstract","A2","screwy",2.142893758,"noun",6,10.95,1.83
548,"Concrete","A2","brawler",2.057463562,"noun",7,11.78,4.04
549,"Abstract","A2","pride",4.479139007,"noun",5,8.95,1.66
549,"Concrete","A2","suite",4.39374923,"noun",5,9.37,4.16
550,"Abstract","A2","fun",5.309112361,"noun",3,3.67,1.97
550,"Concrete","A2","kids",5.188761359,"noun",4,3.86,4.61
551,"Abstract","A2","folly",3.296708622,"noun",5,10.67,1.92
551,"Concrete","A2","ravine",3.102275907,"noun",6,10.61,4.61
552,"Abstract","A1","doubtful",3.19404628,"adjective",8,8.33,1.73
552,"Concrete","A1","decimal",3.100569443,"adjective",7,9.21,4.29
553,"Abstract","A2","perpetuity",2.428129486,"noun",10,13.25,1.84
553,"Concrete","A2","skinhead",2.57079699,"noun",8,12.56,4.04
554,"Abstract","A1","earnestness",1.951008231,"noun",11,11.94,1.66
554,"Concrete","A1","racquetball",1.841863762,"noun",11,11,4.66
555,"Abstract","A2","madness",4.029384483,"noun",7,9.42,1.97
555,"Concrete","A2","bacteria",3.994152106,"noun",8,9.28,4.14
556,"Abstract","A2","dishonesty",2.763921588,"noun",10,6.85,1.9
556,"Concrete","A2","seawater",2.813007022,"noun",8,6.56,4.41
557,"Abstract","A2","viciousness",2.038158407,"noun",11,12.26,1.81
557,"Concrete","A2","stargazer",1.926184648,"noun",9,11.47,4.1
558,"Abstract","A2","heredity",1.871826985,"noun",8,11.05,1.81
558,"Concrete","A2","bottler",1.951008231,"noun",7,10.29,4
559,"Abstract","A2","ignorance",3.483904097,"noun",9,10.21,1.6
559,"Concrete","A2","plankton",3.293430912,"noun",8,11.21,4.66
560,"Abstract","A2","magnificence",2.905250741,"noun",12,9.44,1.83
560,"Concrete","A2","thermostat",2.802945696,"noun",10,8.89,4.87
561,"Abstract","A2","adequacy",2.158133724,"noun",8,12.5,1.86
561,"Concrete","A2","silencer",2.308519583,"noun",8,11.84,4.19
562,"Abstract","A2","profane",2.318985017,"noun",7,12.84,1.75
562,"Concrete","A2","pleat",2.358493558,"noun",5,12,4.62
563,"Abstract","A1","await",3.765033738,"verb",5,9,1.54
563,"Concrete","A1","forge",3.566139631,"verb",5,9.8,4.04
564,"Abstract","A1","grateful",4.377067432,"adjective",8,7.42,1.78
564,"Concrete","A1","garlic",4.450542582,"adjective",6,6.89,4.89
565,"Abstract","A2","reassert",2.57079699,"verb",8,11.68,1.68
565,"Concrete","A2","breastfeed",2.508649083,"verb",10,10.74,4.04
566,"Abstract","A1","soulfulness",1.598825713,"noun",11,11.39,1.79
566,"Concrete","A1","gallbladder",1.774916972,"noun",11,11.68,4.63
567,"Abstract","A2","repentance",2.546994075,"noun",10,11,1.57
567,"Concrete","A2","battleaxe",2.376976964,"noun",9,10.69,4.23
568,"Abstract","A1","adaptability",2.534584817,"noun",12,11.65,1.38
568,"Concrete","A1","bridegroom",2.640218398,"noun",10,11.33,4.39
569,"Abstract","A1","rousing",3.10903549,"verb",7,12.19,1.55
569,"Concrete","A1","hoist",3.057463562,"verb",5,11.32,4
570,"Abstract","A1","premonition",2.528244639,"noun",11,10.47,1.9
570,"Concrete","A1","cellophane",2.68250746,"noun",10,11.47,4.54
571,"Abstract","A2","humdinger",2.41173907,"noun",9,12.06,1.83
571,"Concrete","A2","starlet",2.367833584,"noun",7,11.17,4.46
572,"Abstract","A1","estrangement",1.974489327,"noun",12,14.83,1.84
572,"Concrete","A1","motherboard",1.996765722,"noun",11,14.17,4.52
573,"Abstract","A1","please",5.676910793,"verb",6,3.48,1.64
573,"Concrete","A1","talk",5.516934719,"verb",4,3.68,4.07
574,"Abstract","A2","morals",3.253242928,"noun",6,9.75,1.31
574,"Concrete","A2","diagram",3.382371995,"noun",7,9.63,4.36
575,"Abstract","A1","tradition",4.474610198,"noun",9,8.05,1.69
575,"Concrete","A1","aircraft",4.439167091,"noun",8,7.61,4.4
576,"Abstract","A1","comprise",2.515279662,"verb",8,12.06,1.89
576,"Concrete","A1","awning",2.376976964,"verb",6,11.06,4.61
577,"Abstract","A2","shamelessness",1.297795718,"noun",13,10.5,1.48
577,"Concrete","A2","sportscaster",1.172856981,"noun",12,9.67,4.52
578,"Abstract","A1","exclusivity",2.68250746,"noun",11,13.75,1.65
578,"Concrete","A1","decathlon",2.782095557,"noun",9,12.87,4.08
579,"Abstract","A1","reproach",2.582226451,"noun",8,13.76,1.71
579,"Concrete","A1","clinician",2.451610582,"noun",9,13.35,4.12
580,"Abstract","A1","misconception",2.974489327,"noun",13,10.39,1.93
580,"Concrete","A1","windsurfing",2.888860325,"noun",11,11.33,4.12
581,"Abstract","A1","kindred",2.785640838,"adjective",7,11.67,1.86
581,"Concrete","A1","median",2.844954839,"adjective",6,12.38,4
582,"Abstract","A2","truthful",3.331219473,"adjective",8,6.28,1.9
582,"Concrete","A2","locomotive",3.331219473,"adjective",10,6.55,4.82
583,"Abstract","A2","expressionism",2.559058586,"noun",13,14.39,1.71
583,"Concrete","A2","neurosurgery",2.367833584,"noun",12,14.11,4.15
584,"Abstract","A1","subjection",1.695735726,"noun",10,12.56,1.7
584,"Concrete","A1","icehouse",1.649978236,"noun",8,12,4.5
585,"Abstract","A2","diversification",2.645125733,"noun",15,13.11,1.89
585,"Concrete","A2","anthropologist",2.598825713,"noun",14,12.56,4
586,"Abstract","A2","forebear",1.737128411,"noun",8,14.07,1.85
